datetime,open,high,low,close,atr_14,rsi_14,STOCHk_14_3_3,STOCHd_14_3_3,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,adx_14,ema_50,ema_200,sma_20,KCLe_20_2.0,KCBe_20_2.0,KCUe_20_2.0,price_range,body_size,upper_wick,lower_wick,hour,day_of_week,month
2024-01-03 12:35:00,47609.9,47677.6,47600.7,47671.8,103.45,41.28,42.58,49.17,-94.27,15.58,-109.85,40.13,47908.52,47860.76,47723.6,47530.43,47737.56,47944.7,76.9,61.9,5.8,9.2,12,2,1
2024-01-03 12:55:00,47672.0,47744.4,47663.4,47734.6,101.84,46.38,46.86,46.48,-83.39,21.17,-104.56,38.49,47901.7,47859.5,47715.64,47534.44,47737.28,47940.12,81.0,62.6,9.8,8.6,12,2,1
2024-01-03 13:15:00,47735.6,47754.4,47701.8,47728.8,98.32,45.98,62.61,50.69,-74.38,24.14,-98.52,36.82,47894.92,47858.2,47710.48,47542.94,47736.48,47930.02,52.6,6.8,18.8,27.0,13,2,1
2024-01-03 13:35:00,47733.0,47760.9,47691.0,47702.6,96.29,44.15,70.29,59.92,-68.56,23.97,-92.53,35.4,47887.38,47856.65,47702.12,47544.83,47733.25,47921.67,69.9,30.4,27.9,11.6,13,2,1
2024-01-03 13:55:00,47703.1,47785.4,47683.9,47749.8,96.67,48.17,78.64,70.51,-59.46,26.45,-85.92,33.68,47881.98,47855.59,47697.72,47545.02,47734.83,47924.64,101.5,46.7,35.6,19.2,13,2,1
2024-01-03 14:15:00,47748.4,47751.6,47705.0,47718.3,93.09,45.8,77.7,75.54,-54.16,25.4,-79.57,32.09,47875.56,47854.22,47690.24,47552.64,47733.26,47913.86,46.6,30.1,3.2,13.3,14,2,1
2024-01-03 14:35:00,47720.4,47745.7,47681.4,47735.1,91.03,47.29,81.16,79.17,-48.06,25.21,-73.26,30.92,47870.06,47853.04,47684.31,47557.78,47733.43,47909.08,64.3,14.7,10.6,39.0,14,2,1
2024-01-03 14:55:00,47733.4,47753.4,47657.1,47718.9,91.41,45.97,75.43,78.09,-44.02,23.4,-67.41,30.15,47864.12,47851.7,47678.63,47554.78,47732.04,47909.32,96.3,14.5,20.0,61.8,14,2,1
2024-01-03 15:15:00,47717.4,47777.9,47676.8,47738.6,92.1,47.87,76.94,77.84,-38.78,22.91,-61.69,28.98,47859.2,47850.58,47677.84,47553.02,47732.67,47912.31,101.1,21.2,39.3,40.6,15,2,1
2024-01-04 09:15:00,47805.4,47883.4,47738.1,47838.6,95.9,56.25,79.03,77.13,-26.25,28.35,-54.6,27.55,47858.4,47850.46,47684.24,47552.54,47742.76,47932.97,145.3,33.2,44.8,67.3,9,3,1
2024-01-04 09:35:00,47840.7,47914.6,47806.4,47861.5,96.78,57.92,83.74,79.9,-14.32,32.23,-46.54,26.61,47858.52,47850.57,47699.54,47561.36,47754.06,47946.78,108.2,20.8,53.1,34.3,9,3,1
2024-01-04 09:55:00,47861.9,47993.6,47856.4,47973.0,99.67,64.94,88.95,83.91,4.09,40.51,-36.42,26.59,47863.01,47851.79,47721.33,47574.43,47774.92,47975.4,137.2,111.1,20.6,5.5,9,3,1
2024-01-04 10:15:00,47972.6,48026.2,47941.4,47960.1,98.61,63.62,88.83,87.17,17.44,43.09,-25.64,26.88,47866.82,47852.86,47740.46,47595.01,47792.56,47990.1,84.8,12.5,53.6,18.7,10,3,1
2024-01-04 10:35:00,47960.9,47997.4,47942.2,47965.1,95.51,63.92,88.97,88.91,28.1,43.0,-14.9,27.15,47870.67,47853.98,47756.38,47619.74,47808.99,47998.23,55.2,4.2,32.3,18.7,10,3,1
2024-01-04 10:55:00,47963.4,48113.8,47962.4,48102.1,99.5,71.1,89.68,89.16,47.06,49.56,-2.5,28.36,47879.74,47856.45,47779.6,47636.84,47836.9,48036.96,151.4,138.7,11.7,1.0,10,3,1
2024-01-04 11:15:00,48099.3,48181.2,48081.9,48091.8,99.48,69.98,88.67,89.11,60.56,50.45,10.11,29.93,47888.06,47858.8,47800.69,47661.26,47861.18,48061.1,99.3,7.5,81.9,9.9,11,3,1
2024-01-04 11:35:00,48093.1,48134.1,48079.2,48104.7,96.3,70.61,88.59,88.98,71.47,49.09,22.38,31.33,47896.56,47861.24,47822.57,47693.03,47884.37,48075.7,54.9,11.6,29.4,13.9,11,3,1
2024-01-04 11:55:00,48101.9,48149.0,48075.6,48115.4,94.66,71.15,85.26,87.51,80.06,46.14,33.92,32.72,47905.14,47863.77,47840.21,47719.28,47906.38,48093.47,73.4,13.5,33.6,26.3,11,3,1
2024-01-04 12:15:00,48117.6,48153.6,48111.4,48121.4,90.92,71.46,87.15,87.0,86.35,41.95,44.4,34.05,47913.62,47866.33,47861.94,47749.54,47926.85,48104.17,42.2,3.8,32.2,6.2,12,3,1
