datetime,open,high,low,close,atr_14,rsi_14,STOCHk_14_3_3,STOCHd_14_3_3,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,adx_14,ema_50,ema_200,sma_20,KCLe_20_2.0,KCBe_20_2.0,KCUe_20_2.0,price_range,body_size,upper_wick,lower_wick,cci_20,hour,day_of_week,month
2022-08-30 10:00:00,44362.4,44485.5,44344.4,44483.3,234.8,54.43,53.16,37.65,-145.42,16.87,-162.29,26.17,44416.64,43816.26,44342.1,43789.82,44256.3,44722.76,141.1,120.9,2.2,18.0,15.98,10,1,8
2022-08-30 10:45:00,44485.7,44575.2,44471.0,44522.4,225.47,55.36,68.69,52.76,-106.06,44.99,-151.05,24.36,44420.8,43823.28,44317.36,43839.74,44281.64,44723.53,104.2,36.7,52.8,14.7,33.38,10,1,8
2022-08-30 11:30:00,44521.3,44614.2,44486.0,44605.8,218.53,57.35,74.55,65.47,-67.36,66.95,-134.31,22.82,44428.04,43831.06,44306.77,43888.28,44312.51,44736.74,128.2,84.5,8.4,35.3,44.82,11,1,8
2022-08-30 12:15:00,44606.3,44838.8,44590.1,44830.7,220.68,62.25,84.13,75.79,-18.34,92.78,-111.12,22.18,44443.84,43841.01,44309.64,43930.66,44361.86,44793.06,248.7,224.4,8.1,16.2,74.71,12,1,8
2022-08-30 13:00:00,44829.9,44933.9,44793.9,44932.4,214.92,64.25,92.93,83.87,28.4,111.61,-83.21,21.89,44463.0,43851.87,44310.95,43999.4,44416.2,44832.99,140.0,102.5,1.5,36.0,96.0,13,1,8
2022-08-30 13:45:00,44934.5,45069.1,44861.3,45055.9,214.41,66.57,99.43,92.16,74.54,126.2,-51.66,22.04,44486.24,43863.85,44321.6,44060.44,44477.12,44893.8,207.8,121.4,13.2,73.2,111.16,13,1,8
2022-08-30 14:30:00,45055.4,45374.7,45022.4,45276.7,224.26,70.28,97.6,96.65,127.46,143.3,-15.84,22.97,44517.24,43877.91,44345.84,44109.17,44553.28,44997.38,352.3,221.3,98.0,33.0,137.5,14,1,8
2022-08-30 15:15:00,45283.5,45355.0,45257.7,45267.9,215.19,69.95,95.43,97.49,166.76,146.08,20.68,23.83,44546.68,43891.74,44370.44,44200.99,44621.33,45041.67,97.3,15.6,71.5,10.2,136.46,15,1,8
2022-09-01 09:15:00,44486.8,45320.7,44446.1,45147.1,262.29,65.37,91.05,94.7,186.02,132.27,53.75,22.62,44570.23,43904.24,44396.46,44124.5,44671.4,45218.3,874.6,660.3,173.6,40.7,84.64,9,3,9
2022-09-01 10:00:00,45153.8,45420.0,45153.8,45318.2,263.05,68.51,91.03,92.51,212.64,127.11,85.53,21.19,44599.56,43918.3,44425.65,44186.21,44733.0,45279.8,266.2,164.4,101.8,0.0,120.0,10,3,9
