open,high,low,close,volume,datetime_epoch,sma_5,sma_10,sma_20,sma_50,sma_100,sma_200,ema_5,ema_10,ema_20,ema_50,ema_100,ema_200,macd,macd_signal,macd_histogram,rsi_14,rsi_21,stoch_k,stoch_d,williams_r,cci,adx,di_plus,di_minus,momentum_10,roc_10,trix,atr,bb_upper,bb_middle,bb_lower,bb_width,bb_position,trend_slope,trend_strength,trend_direction,price_change,price_change_abs,hl_range,body_size,upper_shadow,lower_shadow,sma_5_20_cross,sma_10_50_cross,price_vs_sma_20,price_vs_ema_20,volatility_10,volatility_20
45337.6,45344.8,45293.6,45325.2,0,1695197700,45342.24,45347.21,45378.44,45458.2,45753.73,45956.42,45338.96,45352.23,45376.91,45492.12,45662.97,45795.61,-38.7,-41.12,2.42,32.34,31.67,17.75,21.74,-80.79,-122.58,45.72,11.44,29.6,-103.9,-0.23,-0.01,40.92,45448.38,45378.44,45308.51,0.31,11.93,-4.48,0.55,-1,-0.02,0.02,0.11,0.03,0.02,0.07,-1,-1,-0.12,-0.11,0.03,0.08
45324.9,45328.8,45286.1,45296.5,0,1695198000,45330.52,45341.85,45373.08,45450.16,45744.44,45952.39,45324.81,45342.09,45369.25,45484.44,45655.72,45790.65,-40.66,-41.03,0.37,28.44,29.28,13.89,18.1,-93.95,-140.93,45.74,10.59,28.71,-53.6,-0.12,-0.01,41.05,45450.48,45373.08,45295.68,0.34,0.53,-5.25,0.61,-1,-0.06,0.06,0.09,0.06,0.01,0.02,-1,-1,-0.17,-0.16,0.04,0.09
45288.0,45339.9,45276.4,45328.9,0,1695198300,45324.24,45339.04,45369.48,45443.1,45735.82,45948.64,45326.17,45339.69,45365.41,45478.34,45649.24,45786.05,-39.14,-40.65,1.51,37.59,35.08,18.05,16.57,-71.11,-106.73,45.24,11.33,25.66,-28.1,-0.06,-0.01,42.65,45448.05,45369.48,45290.91,0.35,24.18,-5.44,0.64,-1,0.07,0.07,0.14,0.09,0.02,0.03,-1,-1,-0.09,-0.08,0.04,0.09
45325.1,45340.6,45307.3,45329.6,0,1695198600,45322.92,45336.91,45365.76,45435.77,45727.35,45944.9,45327.32,45337.86,45362.0,45472.51,45642.92,45781.51,-37.45,-40.01,2.56,37.77,35.2,21.86,17.93,-69.37,-78.37,44.75,10.8,24.2,-21.3,-0.05,-0.01,41.98,45444.5,45365.76,45287.03,0.35,27.03,-5.47,0.64,-1,0.0,0.0,0.07,0.01,0.02,0.04,-1,-1,-0.08,-0.07,0.04,0.09
45324.5,45356.3,45319.7,45343.9,0,1695198900,45324.82,45335.54,45364.42,45428.77,45719.22,45941.22,45332.84,45338.96,45360.28,45467.47,45636.99,45777.16,-34.56,-38.92,4.36,41.58,37.68,34.9,24.94,-54.82,-46.36,43.54,12.82,22.68,-13.7,-0.03,-0.01,41.6,45443.69,45364.42,45285.16,0.35,37.05,-5.71,0.69,-1,0.03,0.03,0.08,0.04,0.03,0.01,-1,-1,-0.05,-0.04,0.04,0.09
45339.4,45393.6,45332.1,45376.4,0,1695199200,45335.06,45338.65,45363.62,45423.7,45711.22,45937.59,45347.36,45345.77,45361.81,45463.9,45631.83,45773.17,-29.31,-37.0,7.69,49.2,42.9,53.71,36.82,-14.68,11.03,40.92,17.7,20.37,31.1,0.07,-0.01,43.02,45442.07,45363.62,45285.18,0.35,58.14,-5.09,0.56,-1,0.07,0.07,0.14,0.08,0.04,0.02,-1,-1,0.03,0.03,0.05,0.09
45390.4,45403.8,45367.6,45397.4,0,1695199500,45355.24,45342.88,45362.05,45420.32,45703.92,45934.09,45364.04,45355.15,45365.2,45461.29,45627.19,45769.43,-23.19,-34.24,11.05,53.43,45.97,75.16,54.59,-5.02,64.07,38.15,18.34,19.13,42.3,0.09,-0.01,42.53,45436.34,45362.05,45287.76,0.33,73.79,-3.58,0.31,-1,0.05,0.05,0.08,0.02,0.01,0.05,-1,-1,0.08,0.07,0.06,0.08
45400.1,45409.6,45349.2,45349.2,0,1695199800,45359.3,45341.77,45359.03,45416.02,45696.48,45930.34,45359.09,45354.07,45363.68,45456.89,45621.69,45765.25,-21.97,-31.78,9.81,44.32,40.7,78.32,69.06,-45.35,27.3,36.15,16.53,20.24,-11.1,-0.02,-0.01,43.81,45430.19,45359.03,45287.87,0.31,43.09,-3.01,0.24,-1,-0.11,0.11,0.13,0.11,0.02,0.0,1,-1,-0.02,-0.03,0.06,0.08
45351.9,45360.8,45327.4,45333.6,0,1695200100,45360.1,45341.51,45354.86,45411.16,45688.46,45926.55,45350.6,45350.35,45360.81,45452.06,45615.98,45760.95,-22.01,-29.83,7.82,41.83,39.17,64.19,72.56,-57.06,-38.66,34.89,15.62,22.74,-2.6,-0.01,-0.01,43.07,45421.55,45354.86,45288.16,0.29,34.07,-2.46,0.18,-1,-0.03,0.03,0.07,0.04,0.02,0.01,1,-1,-0.05,-0.06,0.06,0.08
45331.1,45387.2,45327.4,45384.2,0,1695200400,45368.16,45346.49,45352.04,45407.3,45681.08,45923.04,45361.8,45356.5,45363.04,45449.4,45611.39,45757.2,-17.76,-27.41,9.66,51.36,46.06,59.51,67.34,-19.07,51.68,32.8,18.37,20.54,49.8,0.11,-0.01,44.26,45407.95,45352.04,45296.14,0.25,78.76,-0.69,0.02,-1,0.11,0.11,0.13,0.12,0.01,0.01,1,-1,0.07,0.05,0.07,0.06
45382.9,45401.2,45364.2,45373.1,0,1695200700,45367.5,45351.28,45349.24,45403.98,45673.54,45919.41,45365.56,45359.52,45364.0,45446.4,45606.67,45753.38,-15.1,-24.95,9.85,49.45,44.89,65.49,63.06,-27.4,128.45,30.5,19.55,19.3,47.9,0.11,-0.01,43.74,45393.91,45349.24,45304.58,0.2,76.7,0.83,0.05,1,-0.02,0.02,0.08,0.02,0.04,0.02,1,-1,0.05,0.02,0.07,0.05
45378.1,45395.2,45339.3,45345.4,0,1695201000,45357.1,45356.17,45349.01,45399.75,45665.83,45915.61,45358.84,45356.95,45362.23,45442.44,45601.5,45749.32,-15.06,-22.97,7.91,44.95,42.09,68.44,64.48,-48.2,50.9,29.0,17.8,21.56,48.9,0.11,-0.01,44.61,45393.71,45349.01,45304.31,0.2,45.96,0.79,0.04,1,-0.06,0.06,0.12,0.07,0.04,0.01,1,-1,-0.01,-0.04,0.05,0.05
45349.0,45375.4,45342.1,45375.1,0,1695201300,45362.28,45360.79,45349.91,45396.53,45658.3,45912.0,45364.26,45360.25,45363.45,45439.8,45597.02,45745.6,-12.49,-20.88,8.39,50.18,45.89,66.17,66.7,-25.9,62.01,27.62,16.83,20.39,46.2,0.1,-0.01,43.8,45395.94,45349.91,45303.89,0.2,77.36,1.29,0.1,1,0.07,0.07,0.07,0.06,0.0,0.02,1,-1,0.06,0.03,0.05,0.05
45371.4,45373.2,45312.9,45323.8,0,1695201600,45360.32,45360.21,45348.56,45391.69,45650.47,45907.99,45350.77,45353.63,45359.68,45435.25,45591.61,45741.4,-14.43,-19.59,5.16,42.64,41.01,53.83,62.81,-64.41,-44.84,27.11,15.17,23.01,-5.8,-0.01,-0.0,45.12,45395.96,45348.56,45301.16,0.21,23.88,0.93,0.05,1,-0.11,0.11,0.13,0.11,0.0,0.02,1,-1,-0.05,-0.08,0.05,0.05
45320.5,45352.6,45303.1,45307.1,0,1695201900,45344.9,45356.53,45346.04,45386.88,45642.72,45903.93,45336.22,45345.17,45354.67,45430.23,45585.97,45737.08,-17.11,-19.09,1.98,40.5,39.57,44.24,54.75,-76.95,-96.13,26.88,13.99,22.76,-36.8,-0.08,-0.0,45.43,45396.52,45346.04,45295.55,0.22,11.44,0.48,0.01,1,-0.04,0.04,0.11,0.03,0.07,0.01,-1,-1,-0.09,-0.1,0.06,0.06
45306.1,45348.2,45284.1,45331.4,0,1695202200,45336.56,45352.03,45345.34,45382.71,45635.18,45899.82,45334.61,45342.66,45352.45,45426.35,45580.93,45733.04,-17.08,-18.69,1.61,44.83,42.64,33.31,43.79,-58.71,-84.39,27.1,12.62,23.43,-45.0,-0.1,-0.0,46.76,45396.23,45345.34,45294.45,0.22,36.3,0.26,0.0,1,0.05,0.05,0.14,0.06,0.04,0.05,-1,-1,-0.03,-0.05,0.06,0.06
45331.3,45397.6,45329.7,45361.3,0,1695202500,45339.74,45348.42,45345.65,45379.07,45627.86,45895.72,45343.51,45346.05,45353.3,45423.8,45576.58,45729.35,-14.48,-17.85,3.37,49.68,46.18,41.95,39.83,-38.49,57.96,25.59,18.66,21.08,-36.1,-0.08,-0.0,48.27,45396.85,45345.65,45294.45,0.23,65.28,0.64,0.02,1,0.07,0.07,0.15,0.07,0.08,0.0,-1,-1,0.03,0.02,0.06,0.06
45361.0,45389.1,45358.2,45377.4,0,1695202800,45340.2,45351.24,45346.5,45377.5,45620.65,45891.41,45354.8,45351.75,45355.59,45421.98,45572.64,45725.84,-10.99,-16.48,5.49,52.12,48.0,59.05,44.77,-25.66,88.23,24.2,17.79,20.09,28.2,0.06,-0.0,47.03,45399.2,45346.5,45293.81,0.23,79.31,1.33,0.08,1,0.04,0.04,0.07,0.04,0.03,0.01,-1,-1,0.07,0.05,0.06,0.06
45381.4,45413.8,45364.0,45412.8,0,1695203100,45358.0,45359.16,45350.34,45377.28,45613.66,45887.26,45374.14,45362.85,45361.04,45421.62,45569.47,45722.73,-5.3,-14.24,8.94,57.06,51.76,78.36,59.79,-0.77,134.32,22.77,20.18,18.57,79.2,0.17,-0.0,47.23,45410.13,45350.34,45290.54,0.26,102.23,2.11,0.17,1,0.08,0.08,0.11,0.07,0.0,0.04,1,-1,0.14,0.11,0.07,0.07
45411.1,45441.7,45403.6,45419.9,0,1695203400,45380.56,45362.73,45354.61,45377.04,45606.75,45883.23,45389.39,45373.22,45366.65,45421.55,45566.51,45719.72,-0.23,-11.44,11.21,57.99,52.48,86.58,74.66,-13.83,174.1,22.16,23.28,17.49,35.7,0.08,-0.0,46.58,45421.09,45354.61,45288.13,0.29,99.1,2.85,0.24,1,0.02,0.02,0.08,0.02,0.05,0.02,1,-1,0.14,0.12,0.08,0.08
45419.9,45461.7,45413.4,45442.6,0,1695203700,45402.8,45369.68,45360.48,45377.05,45600.06,45879.36,45407.13,45385.84,45373.88,45422.38,45564.06,45716.96,5.57,-8.04,13.6,60.92,54.76,91.55,85.5,-10.75,193.07,22.05,24.62,16.2,69.5,0.15,-0.0,46.7,45435.7,45360.48,45285.26,0.33,104.59,3.64,0.31,1,0.05,0.05,0.11,0.05,0.04,0.01,1,-1,0.18,0.15,0.1,0.09
45179.6,45201.4,45078.0,45149.7,0,1695267900,45360.48,45350.11,45353.14,45371.03,45590.17,45873.89,45321.32,45342.9,45352.53,45411.69,45555.85,45711.31,-13.32,-9.09,-4.23,30.94,33.21,64.7,80.94,-81.31,-375.31,23.95,15.38,44.64,-195.7,-0.43,-0.0,69.41,45469.37,45353.14,45236.91,0.51,-37.52,-0.38,0.0,-1,-0.64,0.64,0.27,0.07,0.05,0.16,1,-1,-0.45,-0.45,0.18,0.13
45151.5,45235.9,45134.8,45232.6,0,1695268200,45331.52,45335.86,45348.32,45366.94,45581.46,45868.95,45291.75,45322.85,45341.11,45404.66,45549.45,45706.55,-21.36,-11.55,-9.81,39.95,40.2,49.41,68.55,-59.71,-220.07,25.09,17.27,40.14,-142.5,-0.31,-0.0,71.67,45475.62,45348.32,45221.03,0.56,4.55,-2.48,0.05,-1,0.18,0.18,0.22,0.18,0.01,0.04,-1,-1,-0.26,-0.24,0.2,0.14
45235.9,45255.2,45203.5,45236.4,0,1695268500,45296.24,45327.12,45343.66,45363.2,45573.06,45864.1,45273.3,45307.13,45331.13,45398.06,45543.25,45701.87,-27.11,-14.66,-12.45,40.33,40.5,33.42,49.18,-58.72,-147.5,25.79,18.33,38.03,-87.4,-0.19,-0.0,70.25,45479.88,45343.66,45207.45,0.6,10.63,-4.38,0.14,-1,0.01,0.01,0.11,0.0,0.04,0.07,-1,-1,-0.24,-0.21,0.21,0.15
45238.2,45275.1,45192.9,45265.8,0,1695268800,45265.42,45322.99,45339.76,45360.19,45564.64,45859.34,45270.8,45299.62,45324.91,45392.88,45537.76,45697.53,-28.96,-17.52,-11.44,43.35,42.83,43.51,42.11,-51.06,-110.11,26.09,18.81,34.89,-41.3,-0.09,-0.0,71.1,45480.13,45339.76,45199.39,0.62,23.66,-5.48,0.2,-1,0.06,0.06,0.18,0.06,0.02,0.1,-1,-1,-0.16,-0.13,0.21,0.16
45269.2,45272.9,45233.3,45243.2,0,1695269100,45225.54,45314.17,45333.1,45356.85,45556.21,45854.49,45261.6,45289.36,45317.13,45387.01,45531.93,45693.01,-31.88,-20.39,-11.49,41.61,41.52,44.43,40.45,-56.95,-89.52,26.36,18.04,33.45,-88.2,-0.19,-0.01,68.85,45478.44,45333.1,45187.76,0.64,19.07,-6.29,0.25,-1,-0.05,0.05,0.09,0.06,0.01,0.02,-1,-1,-0.2,-0.16,0.22,0.16
45242.8,45246.8,45191.6,45194.7,0,1695269400,45234.54,45297.51,45322.96,45352.41,45547.37,45849.33,45239.3,45272.15,45305.47,45379.47,45525.25,45688.05,-37.67,-23.85,-13.83,38.07,38.84,40.8,42.91,-69.59,-113.45,27.03,16.99,35.9,-166.6,-0.37,-0.01,67.87,45476.97,45322.96,45168.96,0.68,8.36,-7.25,0.29,-1,-0.11,0.11,0.12,0.11,0.01,0.01,-1,-1,-0.28,-0.24,0.23,0.17
45192.1,45216.7,45169.6,45177.4,0,1695269700,45223.5,45277.51,45314.38,45348.41,45538.53,45844.11,45218.67,45254.92,45293.27,45371.54,45518.36,45682.97,-43.16,-27.71,-15.45,36.87,37.92,33.12,39.45,-74.09,-115.6,27.86,16.13,36.45,-200.0,-0.44,-0.01,66.39,45480.27,45314.38,45148.48,0.73,8.72,-8.91,0.38,-1,-0.04,0.04,0.1,0.03,0.05,0.02,-1,-1,-0.3,-0.26,0.24,0.19
45182.0,45196.9,45157.9,45190.3,0,1695270000,45214.28,45255.26,45307.21,45344.63,45529.57,45838.98,45209.21,45243.17,45283.47,45364.43,45511.86,45678.07,-45.95,-31.36,-14.59,38.43,39.05,28.53,34.15,-70.73,-104.22,28.74,15.43,36.17,-222.5,-0.49,-0.01,64.43,45481.34,45307.21,45133.08,0.77,16.43,-10.38,0.47,-1,0.03,0.03,0.09,0.02,0.01,0.05,-1,-1,-0.26,-0.21,0.22,0.2
45189.5,45218.9,45184.1,45203.9,0,1695270300,45201.9,45233.66,45298.2,45341.3,45520.78,45833.88,45207.44,45236.03,45275.89,45358.14,45505.77,45673.35,-46.52,-34.39,-12.13,40.11,40.25,29.33,30.33,-67.19,-77.02,29.08,17.34,34.73,-216.0,-0.48,-0.01,62.32,45474.11,45298.2,45122.28,0.78,23.2,-10.64,0.49,-1,0.03,0.03,0.08,0.03,0.03,0.01,-1,-1,-0.21,-0.16,0.18,0.2
45207.1,45209.0,45136.4,45144.9,0,1695270600,45182.24,45203.89,45286.78,45336.35,45511.67,45828.23,45186.59,45219.46,45263.41,45349.78,45498.62,45668.09,-51.14,-37.74,-13.4,35.57,36.93,26.51,28.12,-82.56,-96.97,29.87,15.91,37.27,-297.7,-0.66,-0.01,63.05,45471.18,45286.78,45102.39,0.81,11.53,-11.65,0.53,-1,-0.13,0.13,0.16,0.14,0.0,0.02,-1,-1,-0.31,-0.26,0.09,0.21
45145.9,45169.4,45057.9,45057.9,0,1695270900,45154.88,45194.71,45272.41,45329.43,45501.64,45822.34,45143.7,45190.09,45243.84,45338.33,45489.89,45662.02,-61.12,-42.41,-18.7,30.14,32.76,16.75,24.19,-100.0,-133.52,31.26,14.01,41.24,-91.8,-0.2,-0.01,66.51,45479.69,45272.41,45065.13,0.92,-1.74,-13.99,0.61,-1,-0.19,0.19,0.25,0.2,0.05,0.0,-1,-1,-0.47,-0.41,0.13,0.23
45062.5,45112.4,45041.1,45093.8,0,1695271200,45138.16,45180.83,45258.34,45323.29,45491.77,45817.1,45127.06,45172.58,45229.55,45328.74,45482.05,45656.37,-65.38,-47.01,-18.37,34.58,35.9,9.99,17.75,-87.47,-129.36,32.67,12.94,39.89,-138.8,-0.31,-0.02,66.85,45473.86,45258.34,45042.83,0.95,11.83,-14.92,0.64,-1,0.08,0.08,0.16,0.07,0.04,0.05,-1,-1,-0.36,-0.3,0.15,0.24
45101.6,45147.6,45098.1,45141.5,0,1695271500,45128.4,45171.34,45249.23,45318.04,45482.62,45812.09,45131.88,45166.93,45221.17,45321.4,45475.31,45651.25,-64.16,-50.44,-13.72,40.03,39.82,12.13,12.96,-76.13,-87.82,33.21,16.0,37.57,-94.9,-0.21,-0.02,65.92,45468.29,45249.23,45030.17,0.97,25.41,-15.56,0.67,-1,0.11,0.11,0.11,0.09,0.01,0.01,-1,-1,-0.24,-0.18,0.14,0.25
45142.8,45182.1,45130.6,45163.3,0,1695271800,45120.28,45161.09,45242.04,45313.89,45473.18,45807.23,45142.35,45166.27,45215.65,45315.2,45469.13,45646.39,-60.74,-52.5,-8.24,42.39,41.54,29.54,17.22,-47.78,-60.75,33.01,18.89,35.44,-102.5,-0.23,-0.02,64.89,45462.47,45242.04,45021.61,0.97,32.14,-15.87,0.69,-1,0.05,0.05,0.11,0.05,0.04,0.03,-1,-1,-0.17,-0.12,0.12,0.25
45167.3,45172.1,45110.2,45112.6,0,1695272100,45113.82,45148.03,45231.1,45308.3,45463.2,45802.58,45132.43,45156.51,45205.84,45307.25,45462.07,45641.08,-61.41,-54.28,-7.13,38.58,38.83,35.55,25.74,-69.44,-75.03,33.04,17.6,35.27,-130.6,-0.29,-0.02,64.68,45454.4,45231.1,45007.8,0.99,23.47,-16.31,0.71,-1,-0.11,0.11,0.14,0.12,0.01,0.01,-1,-1,-0.26,-0.21,0.11,0.25
45104.4,45128.9,45095.4,45125.3,0,1695272400,45127.3,45141.09,45219.3,45302.22,45453.39,45797.76,45130.06,45150.84,45198.17,45300.12,45455.4,45635.95,-60.23,-55.47,-4.76,40.03,39.86,39.59,34.89,-64.02,-81.42,33.22,16.93,35.61,-69.4,-0.15,-0.02,62.45,45438.74,45219.3,44999.86,0.97,28.58,-15.77,0.69,-1,0.03,0.03,0.07,0.05,0.01,0.02,-1,-1,-0.21,-0.16,0.1,0.25
45125.1,45141.2,45110.6,45125.3,0,1695272700,45133.6,45135.88,45206.7,45296.54,45443.78,45792.99,45128.47,45146.19,45191.23,45293.26,45448.86,45630.87,-58.61,-56.1,-2.51,40.03,39.86,34.17,36.44,-64.02,-70.6,33.12,17.77,34.32,-52.1,-0.12,-0.02,60.18,45417.14,45206.7,44996.25,0.93,30.66,-14.61,0.64,-1,0.0,0.0,0.07,0.0,0.04,0.03,-1,-1,-0.18,-0.15,0.1,0.24
45130.6,45135.8,45101.8,45102.6,0,1695273000,45125.82,45127.11,45191.19,45290.25,45434.06,45788.0,45119.85,45138.27,45182.79,45285.79,45442.01,45625.61,-58.49,-56.58,-1.91,38.16,38.58,32.83,35.53,-73.47,-77.78,33.12,17.03,33.97,-87.7,-0.19,-0.02,58.31,45383.53,45191.19,44998.84,0.85,26.97,-12.85,0.59,-1,-0.05,0.05,0.08,0.06,0.01,0.0,-1,-1,-0.2,-0.18,0.09,0.22
45106.6,45110.6,45065.6,45099.9,0,1695273300,45113.14,45116.71,45175.18,45283.44,45424.59,45783.0,45113.2,45131.29,45174.89,45278.5,45435.23,45620.38,-57.94,-56.85,-1.09,37.94,38.43,30.37,32.46,-71.41,-96.35,33.54,16.08,36.57,-104.0,-0.23,-0.02,57.36,45340.04,45175.18,45010.33,0.73,27.17,-10.54,0.54,-1,-0.01,0.01,0.1,0.01,0.01,0.08,-1,-1,-0.17,-0.17,0.07,0.19
45100.1,45115.1,45093.4,45097.4,0,1695273600,45110.1,45111.96,45157.92,45276.8,45415.42,45778.08,45107.93,45125.13,45167.51,45271.39,45428.54,45615.18,-57.05,-56.89,-0.16,37.71,38.28,28.93,30.71,-68.34,-83.12,33.81,16.21,35.54,-47.5,-0.11,-0.02,54.81,45271.47,45157.92,45044.38,0.5,23.35,-7.43,0.57,-1,-0.01,0.01,0.05,0.01,0.03,0.01,-1,-1,-0.13,-0.16,0.06,0.13
45096.6,45149.3,45092.4,45125.6,0,1695273900,45110.16,45118.73,45156.72,45272.31,45406.46,45773.22,45113.82,45125.22,45163.52,45265.68,45422.54,45610.3,-53.45,-56.2,2.75,41.88,40.98,35.93,31.74,-52.47,-50.17,33.23,19.45,32.91,67.7,0.15,-0.02,54.96,45271.1,45156.72,45042.34,0.51,36.4,-8.02,0.65,-1,0.06,0.06,0.13,0.06,0.05,0.01,-1,-1,-0.07,-0.08,0.05,0.13
45131.7,45150.1,45117.6,45147.3,0,1695274200,45114.56,45124.08,45152.46,45268.12,45398.42,45768.36,45124.98,45129.23,45161.98,45261.03,45417.09,45605.7,-48.3,-54.62,6.33,44.93,43.0,46.31,37.05,-40.27,-23.44,32.67,18.71,31.48,53.5,0.12,-0.02,53.35,45261.43,45152.46,45043.48,0.48,47.63,-6.96,0.54,-1,0.05,0.05,0.07,0.03,0.01,0.03,-1,-1,-0.01,-0.03,0.05,0.12
45152.1,45222.8,45147.7,45214.4,0,1695274500,45136.92,45131.37,45151.36,45265.39,45390.92,45763.77,45154.79,45144.72,45166.97,45259.21,45413.08,45601.8,-38.35,-51.37,13.02,53.12,48.69,67.54,49.93,-4.62,67.16,30.61,26.33,28.39,72.9,0.16,-0.02,54.94,45257.32,45151.36,45045.39,0.47,79.75,-4.75,0.27,-1,0.15,0.15,0.17,0.14,0.02,0.01,-1,-1,0.14,0.11,0.08,0.12
45219.6,45220.1,45171.9,45178.5,0,1695274800,45152.64,45132.89,45146.99,45261.81,45383.13,45759.01,45162.69,45150.86,45168.07,45256.04,45408.43,45597.59,-32.99,-47.69,14.7,48.93,46.11,76.91,63.59,-24.38,68.74,28.69,24.67,26.59,15.2,0.03,-0.02,54.45,45240.16,45146.99,45053.82,0.41,66.91,-2.55,0.1,-1,-0.08,0.08,0.11,0.09,0.0,0.01,1,-1,0.07,0.02,0.08,0.11
