datetime_readable,open,high,low,close,volume,datetime_epoch,sma_5,ema_5,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,sma_100,ema_100,sma_200,ema_200,macd,macd_signal,macd_histogram,rsi_14,rsi_21,stoch_k,stoch_d,williams_r,cci,adx,di_plus,di_minus,momentum_10,roc_10,trix,atr,bb_upper,bb_middle,bb_lower,bb_width,bb_position,resistance_level,support_level,resistance_distance,support_distance,trend_slope,trend_strength,trend_direction,doji,hammer,bullish_engulfing,bearish_engulfing,price_change,price_change_abs,hl_range,body_size,upper_shadow,lower_shadow,gap_up,gap_down,sma_5_20_cross,sma_10_50_cross,price_vs_sma_20,price_vs_ema_20,volatility_10,volatility_20
2025-07-30 11:47:00,56259.1,56276.75,56248.45,56272.6,0,1753856220,56252.99,56263.64,56269.02,56262.06,56255.94,56248.53,56200.72,56218.38,56194.07,56194.99,56143.5,56173.56,20.05,23.64,-3.58,56.99,56.5,57.8,51.15,-37.45,-21.67,21.96,17.89,21.89,-38.75,-0.07,0.0,33.48,56330.69,56255.94,56181.2,0.27,61.14,56321.15,56143.95,0.09,0.23,3.16,0.24,1,0,0,0,0,0.03,0.03,0.05,0.02,0.01,0.02,0.0,0.0,-1,1,0.03,0.04,0.04,0.07
2025-07-30 11:49:00,56272.75,56284.05,56265.2,56280.2,0,1753856340,56265.95,56269.16,56266.88,56265.36,56262.1,56251.55,56203.1,56220.81,56195.73,56196.68,56144.68,56174.62,20.17,22.94,-2.77,58.3,57.38,60.74,56.86,-31.59,17.7,20.79,18.75,20.99,-21.35,-0.04,0.0,32.43,56322.08,56262.1,56202.12,0.21,65.09,56321.15,56157.35,0.07,0.22,1.95,0.14,1,0,0,0,0,0.01,0.01,0.03,0.01,0.01,0.01,0.0,0.0,1,1,0.03,0.05,0.04,0.05
2025-07-30 11:51:00,56279.65,56283.0,56269.9,56275.25,0,1753856460,56270.95,56271.19,56264.72,56267.16,56266.62,56253.8,56204.59,56222.94,56197.38,56198.24,56145.76,56175.62,19.64,22.28,-2.64,57.08,56.59,65.19,61.24,-35.4,14.35,19.71,18.19,20.35,-21.65,-0.04,0.0,31.05,56315.19,56266.62,56218.04,0.17,58.89,56321.15,56178.35,0.08,0.17,0.92,0.05,1,0,0,0,0,-0.01,0.01,0.02,0.01,0.01,0.01,0.0,0.0,1,1,0.02,0.04,0.04,0.04
2025-07-30 11:53:00,56276.65,56292.6,56275.25,56291.3,0,1753856580,56275.46,56277.89,56265.91,56271.55,56270.68,56257.37,56206.38,56225.62,56199.33,56200.08,56147.01,56176.77,20.28,21.88,-1.6,60.0,58.52,70.0,65.31,-23.02,54.1,18.34,19.72,19.51,11.95,0.02,0.0,30.07,56312.83,56270.68,56228.52,0.15,74.46,56321.15,56191.5,0.05,0.18,0.38,0.01,1,0,0,0,0,0.03,0.03,0.03,0.03,0.0,0.0,0.0,0.0,1,1,0.04,0.06,0.04,0.04
2025-07-30 11:55:00,56291.25,56307.55,56285.75,56299.05,0,1753856700,56283.68,56284.95,56268.46,56276.55,56272.52,56261.34,56208.71,56228.5,56201.04,56202.04,56148.18,56177.99,21.17,21.74,-0.57,61.36,59.43,74.84,70.01,-17.05,99.35,17.69,22.3,18.48,25.5,0.05,0.0,29.48,56316.22,56272.52,56228.83,0.16,80.35,56321.15,56191.5,0.04,0.19,0.64,0.03,1,0,0,0,0,0.01,0.01,0.04,0.01,0.02,0.01,0.0,0.0,1,1,0.05,0.07,0.04,0.04
2025-07-30 11:57:00,56299.15,56314.1,56298.05,56298.15,0,1753856820,56288.79,56289.35,56270.89,56280.48,56274.72,56264.85,56210.76,56231.23,56202.45,56203.94,56149.28,56179.19,21.55,21.7,-0.15,61.1,59.27,82.31,75.72,-13.01,127.29,17.36,23.04,17.74,24.3,0.04,0.0,28.52,56318.93,56274.72,56230.51,0.16,76.5,56321.15,56191.5,0.04,0.19,0.72,0.04,1,1,0,0,0,-0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0,1,1,0.04,0.06,0.04,0.04
2025-07-30 11:59:00,56298.05,56298.65,56275.3,56293.3,0,1753856940,56291.41,56290.66,56278.68,56282.81,56277.3,56267.56,56212.7,56233.67,56203.63,56205.71,56150.42,56180.32,21.22,21.61,-0.39,59.63,58.39,84.33,80.49,-16.97,68.53,16.25,21.68,22.46,77.9,0.14,0.0,28.15,56319.48,56277.3,56235.11,0.15,68.97,56321.15,56191.5,0.05,0.18,0.47,0.02,1,0,0,0,0,-0.01,0.01,0.04,0.01,0.0,0.03,0.0,0.0,1,1,0.03,0.05,0.03,0.04
2025-07-30 12:01:00,56291.45,56299.05,56281.05,56283.05,0,1753857060,56292.97,56288.13,56281.96,56282.85,56278.44,56269.03,56214.85,56235.6,56205.09,56207.24,56151.57,56181.34,19.9,21.27,-1.36,56.53,56.52,81.57,82.73,-25.33,60.7,15.19,20.77,21.41,32.8,0.06,0.0,27.43,56319.94,56278.44,56236.94,0.15,55.55,56321.15,56191.5,0.07,0.16,0.28,0.01,1,0,0,0,0,-0.02,0.02,0.03,0.01,0.01,0.0,0.0,0.0,1,1,0.01,0.02,0.02,0.04
2025-07-30 12:03:00,56283.1,56295.35,56261.25,56277.2,0,1753857180,56290.15,56284.48,56282.81,56281.82,56278.52,56269.81,56216.58,56237.24,56206.12,56208.63,56152.82,56182.3,18.17,20.65,-2.47,54.78,55.46,75.87,80.59,-30.1,18.73,15.04,18.95,24.61,8.45,0.02,0.0,27.9,56320.01,56278.52,56237.03,0.15,48.41,56321.15,56191.5,0.08,0.15,0.22,0.0,1,0,0,0,0,-0.01,0.01,0.06,0.01,0.02,0.03,0.0,0.0,1,1,-0.0,0.01,0.02,0.04
2025-07-30 12:05:00,56275.95,56283.15,56248.65,56252.65,0,1753857300,56280.87,56273.87,56282.28,56276.52,56277.58,56268.18,56218.34,56237.84,56206.77,56209.5,56154.13,56183.0,14.66,19.45,-4.79,48.06,51.21,64.82,74.08,-50.12,-46.05,15.35,17.31,25.64,-5.3,-0.01,0.0,28.38,56320.49,56277.58,56234.67,0.15,20.95,56321.15,56191.5,0.12,0.11,-0.27,0.01,-1,0,0,0,0,-0.04,0.04,0.06,0.04,0.01,0.01,0.0,0.0,1,1,-0.04,-0.03,0.03,0.04
2025-07-30 12:07:00,56255.05,56267.2,56246.8,56260.9,0,1753857420,56273.42,56269.55,56281.1,56273.68,56275.06,56267.48,56220.36,56238.74,56207.2,56210.52,56155.5,56183.77,12.39,18.04,-5.65,50.27,52.49,52.65,64.45,-61.82,-79.59,15.71,16.4,24.77,-11.7,-0.02,0.0,27.81,56315.6,56275.06,56234.52,0.14,32.54,56321.15,56191.5,0.11,0.12,0.03,0.0,1,0,0,0,0,0.01,0.01,0.04,0.01,0.01,0.01,0.0,0.0,-1,1,-0.03,-0.01,0.03,0.04
2025-07-30 12:09:00,56261.0,56273.55,56243.8,56272.7,0,1753857540,56269.3,56270.6,56280.36,56273.5,56273.62,56267.98,56222.55,56240.08,56207.94,56211.75,56156.98,56184.66,11.41,16.71,-5.3,53.32,54.3,44.19,53.89,-55.5,-65.83,15.68,16.78,22.89,-7.5,-0.01,0.0,27.94,56312.29,56273.62,56234.94,0.14,48.81,56314.1,56191.5,0.07,0.14,0.41,0.02,1,0,0,0,0,0.02,0.02,0.05,0.02,0.0,0.03,0.0,0.0,-1,1,-0.0,0.01,0.03,0.04
2025-07-30 12:11:00,56272.85,56272.85,56240.05,56241.6,0,1753857660,56261.01,56260.93,56276.99,56267.7,56270.85,56265.47,56223.35,56240.14,56208.17,56212.34,56158.35,56185.22,8.04,14.98,-6.94,45.4,49.13,28.5,41.78,-97.18,-118.07,15.82,15.39,21.94,-33.65,-0.06,0.0,28.29,56310.37,56270.85,56231.33,0.14,12.99,56314.1,56191.5,0.13,0.09,0.32,0.01,1,0,0,0,1,-0.06,0.06,0.06,0.06,0.0,0.0,0.0,0.0,-1,1,-0.05,-0.04,0.04,0.04
2025-07-30 12:13:00,56241.85,56258.35,56228.4,56233.15,0,1753857780,56252.2,56251.67,56271.18,56261.42,56268.54,56262.39,56224.4,56239.86,56208.41,56212.75,56159.7,56185.7,4.63,12.91,-8.28,43.51,47.84,17.62,30.1,-94.46,-153.79,16.4,14.23,23.22,-58.15,-0.1,0.0,28.41,56311.09,56268.54,56225.99,0.15,8.41,56314.1,56191.5,0.14,0.07,-0.08,0.0,-1,0,0,0,0,-0.02,0.02,0.05,0.02,0.03,0.01,0.0,0.0,-1,1,-0.06,-0.05,0.04,0.04
2025-07-30 12:15:00,56233.5,56246.2,56225.4,56237.9,0,1753857900,56249.25,56247.08,56265.06,56257.14,56266.76,56260.06,56225.75,56239.79,56208.91,56213.25,56160.82,56186.22,2.28,10.78,-8.5,44.9,48.64,7.48,17.87,-85.91,-137.53,17.06,13.47,22.75,-61.15,-0.11,0.0,27.87,56311.26,56266.76,56222.26,0.16,17.57,56314.1,56191.5,0.14,0.08,-0.44,0.01,-1,0,0,0,0,0.01,0.01,0.04,0.01,0.01,0.01,0.0,0.0,-1,1,-0.05,-0.04,0.04,0.04
2025-07-30 12:17:00,56238.6,56275.8,56236.4,56265.15,0,1753858020,56250.1,56253.1,56261.76,56258.6,56266.32,56260.54,56228.16,56240.78,56209.51,56214.28,56162.24,56187.01,2.59,9.15,-6.55,52.17,52.99,21.48,15.53,-55.19,-43.21,16.02,19.52,20.52,-33.0,-0.06,0.0,28.69,56310.71,56266.32,56221.94,0.16,48.68,56314.1,56191.5,0.09,0.13,-0.35,0.01,-1,0,0,0,0,0.05,0.05,0.07,0.05,0.02,0.0,0.0,0.0,-1,1,-0.0,0.01,0.04,0.04
2025-07-30 12:19:00,56271.75,56283.05,56250.7,56268.0,0,1753858140,56249.16,56258.07,56259.23,56260.31,56268.95,56261.25,56230.92,56241.85,56209.63,56215.34,56163.72,56187.81,3.03,7.92,-4.89,52.87,53.42,35.64,21.54,-51.97,-10.35,15.04,19.75,18.88,-25.3,-0.04,0.0,28.95,56306.7,56268.95,56231.21,0.13,48.73,56314.1,56225.4,0.08,0.08,-1.13,0.12,-1,0,0,0,0,0.01,0.01,0.06,0.01,0.02,0.03,0.01,0.0,-1,1,-0.0,0.01,0.03,0.03
2025-07-30 12:21:00,56268.4,56275.8,56261.25,56266.55,0,1753858260,56254.15,56260.9,56257.58,56261.44,56269.77,56261.76,56233.34,56242.82,56210.12,56216.36,56165.15,56188.6,3.23,6.98,-3.75,52.45,53.16,46.41,34.51,-53.61,-3.21,14.12,19.01,18.18,-16.5,-0.03,0.0,27.92,56306.55,56269.77,56232.99,0.13,45.62,56314.1,56225.4,0.08,0.07,-1.46,0.21,-1,0,0,0,0,-0.0,0.0,0.03,0.0,0.01,0.01,0.0,0.0,-1,1,-0.01,0.01,0.03,0.03
2025-07-30 12:23:00,56267.15,56286.85,56264.8,56285.65,0,1753858380,56264.65,56269.15,56258.42,56265.84,56270.62,56264.03,56236.17,56244.5,56210.48,56217.73,56166.67,56189.56,4.87,6.56,-1.69,57.27,56.13,54.11,45.39,-32.07,54.3,13.8,20.79,17.14,8.45,0.02,0.0,27.5,56308.04,56270.62,56233.19,0.13,70.09,56314.1,56225.4,0.05,0.11,-1.25,0.15,-1,0,0,0,0,0.03,0.03,0.04,0.03,0.0,0.0,0.0,0.0,-1,1,0.03,0.04,0.03,0.03
2025-07-30 12:25:00,56284.5,56292.75,56273.6,56277.5,0,1753858500,56272.57,56271.93,56260.91,56267.96,56271.59,56265.32,56239.57,56245.79,56210.61,56218.91,56168.21,56190.44,5.45,6.34,-0.89,54.72,54.58,61.69,54.07,-29.26,80.55,13.78,21.3,16.27,24.85,0.04,0.0,26.91,56308.66,56271.59,56234.53,0.13,57.97,56314.1,56225.4,0.07,0.09,-1.35,0.18,-1,0,0,0,0,-0.01,0.01,0.03,0.01,0.01,0.01,0.0,0.0,1,1,0.01,0.02,0.03,0.03
2025-07-30 12:27:00,56273.2,56278.35,56252.05,56267.15,0,1753858620,56272.97,56270.34,56261.54,56267.82,56271.32,56265.49,56242.28,56246.63,56210.65,56219.87,56169.75,56191.2,5.01,6.07,-1.06,51.58,52.64,65.12,60.31,-43.31,10.5,12.98,19.81,20.86,6.25,0.01,0.0,26.86,56308.43,56271.32,56234.21,0.13,44.38,56314.1,56225.4,0.08,0.07,-1.4,0.19,-1,0,0,0,0,-0.02,0.02,0.05,0.01,0.01,0.03,0.0,0.01,1,1,-0.01,0.0,0.03,0.03
2025-07-30 12:29:00,56265.6,56281.6,56251.65,56271.6,0,1753858740,56273.69,56270.76,56261.42,56268.5,56270.89,56266.07,56244.76,56247.61,56210.93,56220.89,56171.27,56192.0,4.97,5.85,-0.88,52.83,53.39,64.49,63.76,-33.95,37.59,12.07,19.11,19.21,-1.1,-0.0,0.0,27.08,56307.78,56270.89,56234.0,0.13,50.96,56314.1,56225.4,0.08,0.08,-1.25,0.15,-1,0,0,0,0,0.01,0.01,0.05,0.01,0.02,0.02,0.0,0.0,1,1,0.0,0.01,0.03,0.03
2025-07-30 12:31:00,56274.7,56275.0,56244.8,56254.35,0,1753858860,56271.25,56265.29,56262.7,56265.93,56269.84,56264.96,56246.81,56247.87,56211.18,56221.55,56172.5,56192.62,3.51,5.38,-1.88,47.68,50.16,55.24,61.62,-57.02,-23.45,11.57,17.6,19.48,12.75,0.02,0.0,27.31,56307.36,56269.84,56232.33,0.13,29.35,56314.1,56225.4,0.11,0.05,-1.42,0.19,-1,0,0,0,1,-0.03,0.03,0.05,0.04,0.0,0.02,0.01,0.0,1,1,-0.03,-0.02,0.03,0.03
2025-07-30 12:33:00,56253.35,56266.2,56245.95,56262.05,0,1753858980,56266.53,56264.21,56265.59,56265.22,56268.38,56264.68,56248.59,56248.43,56211.5,56222.36,56173.72,56193.31,2.93,4.89,-1.96,50.02,51.53,54.48,58.07,-45.58,-21.07,11.11,16.65,18.43,28.9,0.05,0.0,26.8,56304.7,56268.38,56232.07,0.13,41.28,56314.1,56225.4,0.09,0.07,-1.19,0.14,-1,0,0,0,0,0.01,0.01,0.04,0.02,0.01,0.01,0.0,0.0,-1,1,-0.01,-0.0,0.02,0.03
2025-07-30 12:35:00,56261.9,56272.4,56250.0,56254.75,0,1753859100,56261.98,56261.06,56267.28,56263.32,56266.17,56263.73,56250.57,56248.68,56212.16,56223.0,56174.78,56193.92,1.87,4.29,-2.42,47.84,50.16,46.99,52.24,-56.42,-14.55,10.32,17.31,17.32,16.85,0.03,0.0,26.49,56300.05,56266.17,56232.28,0.12,33.15,56314.1,56225.4,0.11,0.05,-0.9,0.09,-1,0,0,0,0,-0.01,0.01,0.04,0.01,0.02,0.01,0.0,0.0,-1,1,-0.02,-0.02,0.02,0.03
2025-07-30 12:37:00,56257.0,56264.15,56249.85,56259.45,0,1753859220,56260.44,56260.52,56266.7,56262.62,56264.23,56263.33,56252.48,56249.1,56212.61,56223.72,56175.89,56194.57,1.39,3.71,-2.32,49.37,51.04,49.52,50.33,-49.44,-20.5,9.59,16.62,16.67,-5.7,-0.01,0.0,25.62,56294.86,56264.23,56233.61,0.11,42.19,56299.05,56225.4,0.07,0.06,-0.5,0.03,-1,0,0,0,0,0.01,0.01,0.03,0.0,0.01,0.01,0.0,0.0,-1,1,-0.01,-0.01,0.02,0.03
2025-07-30 12:39:00,56254.1,56260.8,56239.9,56255.3,0,1753859340,56257.18,56258.78,56265.44,56261.29,56262.33,56262.56,56254.45,56249.34,56213.49,56224.34,56177.12,56195.18,0.66,3.1,-2.44,48.03,50.22,46.18,47.56,-55.61,-62.42,9.5,15.64,18.5,-12.7,-0.02,0.0,25.28,56290.09,56262.33,56234.58,0.1,37.33,56299.05,56225.4,0.08,0.05,-0.16,0.0,-1,1,0,0,0,-0.01,0.01,0.04,0.0,0.01,0.03,0.0,0.01,-1,1,-0.01,-0.01,0.02,0.03
2025-07-30 12:41:00,56256.0,56262.1,56227.0,56231.7,0,1753859460,56252.65,56249.75,56261.95,56255.91,56259.76,56259.62,56255.57,56248.65,56214.45,56224.49,56178.08,56195.54,-1.8,2.12,-3.92,41.16,45.8,34.77,43.49,-90.65,-146.76,10.1,14.13,20.26,-34.85,-0.06,0.0,25.98,56288.85,56259.76,56230.68,0.1,1.75,56295.35,56225.4,0.11,0.01,-0.27,0.01,-1,0,0,0,1,-0.04,0.04,0.06,0.04,0.01,0.01,0.0,0.0,-1,1,-0.05,-0.05,0.03,0.03
2025-07-30 12:43:00,56235.3,56248.0,56216.0,56226.2,0,1753859580,56245.48,56241.9,56256.0,56250.51,56257.22,56256.44,56256.9,56247.77,56215.44,56224.52,56178.95,56195.85,-4.14,0.87,-5.01,39.74,44.83,22.35,34.43,-86.71,-207.75,11.15,12.91,21.48,-59.45,-0.11,0.0,26.41,56288.59,56257.22,56225.84,0.11,0.57,56292.75,56216.0,0.12,0.02,-0.48,0.03,-1,0,0,0,0,-0.01,0.01,0.06,0.02,0.02,0.02,0.01,0.0,-1,-1,-0.06,-0.05,0.03,0.03
2025-07-30 12:45:00,56225.15,56234.35,56213.05,56222.05,0,1753859700,56238.94,56235.28,56250.46,56245.33,56255.68,56253.16,56258.68,56246.76,56216.53,56224.48,56179.86,56196.11,-6.26,-0.56,-5.7,38.65,44.1,11.31,22.81,-88.71,-188.91,12.27,12.16,21.04,-55.45,-0.1,0.0,26.05,56290.59,56255.68,56220.78,0.12,1.81,56292.75,56213.05,0.13,0.02,-1.05,0.12,-1,0,0,0,0,-0.01,0.01,0.04,0.01,0.02,0.02,0.0,0.0,-1,-1,-0.06,-0.06,0.03,0.03
2025-07-30 12:47:00,56218.65,56245.35,56218.35,56220.15,0,1753859820,56231.08,56230.24,56245.76,56240.75,56253.65,56250.02,56260.06,56245.72,56217.64,56224.39,56180.91,56196.35,-8.0,-2.05,-5.95,38.14,43.75,11.16,14.94,-91.09,-124.42,12.5,14.27,19.48,-47.0,-0.08,0.0,26.11,56291.71,56253.65,56215.59,0.14,5.99,56292.75,56213.05,0.13,0.01,-1.48,0.2,-1,1,0,0,0,-0.0,0.0,0.05,0.0,0.04,0.0,0.0,0.01,-1,-1,-0.06,-0.05,0.03,0.03
2025-07-30 12:49:00,56222.75,56225.75,56198.05,56217.5,0,1753859940,56223.52,56225.99,56240.35,56236.53,56250.89,56246.92,56261.27,56244.61,56218.33,56224.25,56181.99,56196.56,-9.48,-3.53,-5.95,37.39,43.26,13.58,12.02,-79.46,-144.93,13.62,13.19,23.54,-54.1,-0.1,0.0,26.23,56290.97,56250.89,56210.8,0.14,8.35,56292.75,56198.05,0.13,0.03,-1.69,0.24,-1,0,0,0,1,-0.0,0.0,0.05,0.01,0.01,0.03,0.0,0.0,-1,-1,-0.06,-0.05,0.03,0.04
2025-07-30 12:51:00,56214.2,56240.7,56210.6,56233.9,0,1753860060,56223.96,56228.63,56238.31,56236.05,56250.5,56245.68,56262.24,56244.19,56219.08,56224.44,56183.02,56196.93,-9.23,-4.67,-4.56,44.62,47.15,22.43,15.73,-62.14,-73.41,13.68,16.15,21.63,-20.45,-0.04,0.0,26.5,56291.08,56250.5,56209.92,0.14,29.54,56292.75,56198.05,0.1,0.06,-2.08,0.35,-1,0,0,1,0,0.03,0.03,0.05,0.04,0.01,0.01,0.0,0.01,-1,-1,-0.03,-0.02,0.03,0.04
2025-07-30 12:53:00,56228.9,56259.4,56227.45,56258.7,0,1753860180,56230.46,56238.65,56237.97,56240.17,56251.78,56246.92,56263.22,56244.76,56219.76,56225.12,56184.22,56197.54,-6.95,-5.13,-1.82,53.39,52.34,43.66,26.56,-27.41,14.96,12.71,19.75,19.8,-3.35,-0.01,0.0,26.89,56291.7,56251.78,56211.86,0.14,58.67,56292.75,56198.05,0.06,0.11,-2.24,0.42,-1,0,0,0,0,0.04,0.04,0.06,0.05,0.0,0.0,0.0,0.01,-1,-1,0.01,0.02,0.03,0.04
2025-07-30 12:55:00,56256.4,56262.8,56243.25,56247.55,0,1753860300,56235.56,56241.62,56237.25,56241.51,56252.26,56246.98,56262.93,56244.87,56220.07,56225.57,56185.36,56198.04,-5.97,-5.3,-0.67,49.59,50.02,56.56,40.89,-40.75,33.19,11.97,19.62,18.75,-7.2,-0.01,0.0,26.37,56291.73,56252.26,56212.8,0.14,44.03,56292.75,56198.05,0.08,0.09,-2.52,0.54,-1,0,0,0,0,-0.02,0.02,0.03,0.02,0.01,0.01,0.0,0.0,-1,-1,-0.01,0.0,0.03,0.04
2025-07-30 12:57:00,56247.35,56253.05,56235.8,56248.2,0,1753860420,56241.17,56243.81,56236.12,56242.73,56251.42,56247.1,56262.81,56245.0,56220.42,56226.02,56186.51,56198.54,-5.09,-5.25,0.17,49.82,50.16,65.67,55.3,-34.83,16.7,11.34,18.68,19.92,-11.25,-0.02,0.0,25.72,56290.46,56251.42,56212.37,0.14,45.88,56292.75,56198.05,0.08,0.09,-2.37,0.49,-1,1,0,0,0,0.0,0.0,0.03,0.0,0.01,0.02,0.0,0.0,-1,-1,-0.01,0.0,0.03,0.04
2025-07-30 12:59:00,56247.4,56260.85,56240.85,56257.1,0,1753860540,56249.09,56248.24,56236.3,56245.34,56250.87,56248.05,56263.11,56245.47,56220.87,56226.63,56187.7,56199.12,-3.62,-4.93,1.3,52.91,52.03,67.95,63.39,-20.58,57.15,10.72,19.83,18.79,1.8,0.0,0.0,25.31,56289.28,56250.87,56212.46,0.14,58.11,56292.75,56198.05,0.06,0.1,-2.03,0.37,-1,0,0,0,0,0.02,0.02,0.04,0.02,0.01,0.01,0.0,0.0,-1,-1,0.01,0.02,0.03,0.04
2025-07-30 13:01:00,56252.2,56258.75,56238.05,56252.5,0,1753860660,56252.81,56249.66,56238.38,56246.64,56250.17,56248.47,56262.96,56245.75,56221.02,56227.14,56188.8,56199.65,-2.8,-4.5,1.7,51.15,50.99,72.61,68.74,-26.77,45.44,9.99,18.65,18.48,20.8,0.04,0.0,24.98,56287.91,56250.17,56212.43,0.13,53.09,56292.75,56198.05,0.07,0.1,-1.76,0.29,-1,1,0,0,0,-0.01,0.01,0.04,0.0,0.01,0.03,0.0,0.01,1,-1,0.0,0.01,0.03,0.03
2025-07-30 13:03:00,56249.1,56263.25,56240.45,56251.3,0,1753860780,56251.33,56250.21,56240.9,56247.49,56248.45,56248.74,56262.47,56245.97,56221.12,56227.62,56189.86,56200.17,-2.23,-4.05,1.82,50.68,50.71,77.74,72.76,-19.44,61.0,9.56,18.72,17.27,25.1,0.04,0.0,24.82,56282.52,56248.45,56214.38,0.12,54.18,56292.75,56198.05,0.07,0.09,-1.18,0.16,-1,1,0,0,0,-0.0,0.0,0.04,0.0,0.02,0.02,0.0,0.01,1,-1,0.01,0.0,0.03,0.03
2025-07-30 13:05:00,56245.85,56253.3,56228.2,56235.2,0,1753860900,56248.86,56245.2,56242.21,56245.25,56246.34,56247.45,56261.75,56245.54,56221.22,56227.77,56190.83,56200.52,-3.03,-3.84,0.81,44.72,47.11,70.26,73.54,-43.02,-4.28,9.3,17.37,19.55,13.15,0.02,0.0,24.84,56278.11,56246.34,56214.56,0.11,32.48,56281.6,56198.05,0.08,0.07,-0.91,0.11,-1,0,0,0,0,-0.03,0.03,0.04,0.02,0.01,0.01,0.0,0.01,1,-1,-0.02,-0.02,0.03,0.03
2025-07-30 13:07:00,56231.35,56237.55,56216.0,56226.15,0,1753861020,56244.45,56238.85,56242.81,56241.78,56244.28,56245.42,56260.04,56244.78,56221.81,56227.74,56191.93,56200.77,-4.35,-3.95,-0.4,41.75,45.22,60.21,69.4,-56.9,-68.15,9.68,16.29,21.86,6.0,0.01,0.0,24.61,56275.71,56244.28,56212.86,0.11,21.15,56281.6,56198.05,0.1,0.05,-0.87,0.1,-1,0,0,0,0,-0.02,0.02,0.04,0.01,0.01,0.02,0.0,0.01,1,-1,-0.03,-0.03,0.02,0.03
2025-07-30 13:09:00,56226.55,56232.1,56210.7,56213.7,0,1753861140,56235.77,56230.47,56242.43,56236.67,56241.39,56242.4,56258.29,56243.57,56222.28,56227.46,56192.95,56200.9,-6.33,-4.42,-1.9,38.0,42.73,41.36,57.28,-76.0,-95.62,10.29,15.27,22.05,-3.8,-0.01,0.0,24.38,56272.88,56241.39,56209.9,0.11,6.04,56275.0,56198.05,0.11,0.03,-0.88,0.1,-1,0,0,0,0,-0.02,0.02,0.04,0.02,0.01,0.01,0.0,0.0,-1,-1,-0.05,-0.05,0.03,0.03
2025-07-30 13:11:00,56212.9,56225.7,56157.0,56159.9,0,1753861260,56217.25,56206.95,56235.03,56222.72,56236.67,56234.55,56255.55,56240.28,56222.43,56226.12,56193.66,56200.49,-12.09,-5.96,-6.14,26.82,34.21,23.28,41.62,-97.27,-220.89,12.68,12.55,32.04,-74.0,-0.13,0.0,27.55,56283.54,56236.67,56189.79,0.17,-31.89,56272.4,56157.0,0.2,0.01,-1.84,0.2,-1,0,0,0,0,-0.1,0.1,0.12,0.09,0.02,0.01,0.0,0.0,-1,-1,-0.14,-0.13,0.05,0.04
2025-07-30 13:13:00,56156.7,56199.4,56156.7,56190.55,0,1753861380,56205.1,56201.48,56228.22,56216.87,56233.09,56230.36,56253.77,56238.33,56223.02,56225.42,56194.56,56200.39,-14.03,-7.57,-6.46,38.01,41.22,19.5,28.05,-68.23,-170.79,14.9,11.21,28.7,-68.15,-0.12,0.0,28.63,56282.51,56233.09,56183.67,0.18,6.96,56272.4,56156.7,0.15,0.06,-2.1,0.24,-1,0,0,0,0,0.05,0.05,0.08,0.06,0.02,0.0,0.0,0.01,-1,-1,-0.08,-0.07,0.06,0.05
2025-07-30 13:15:00,56189.65,56208.45,56188.9,56198.6,0,1753861500,56197.78,56200.52,56223.32,56213.55,56230.28,56227.33,56252.27,56236.78,56223.05,56224.89,56195.43,56200.38,-14.75,-9.01,-5.74,40.58,42.9,24.61,22.46,-60.68,-93.29,16.38,12.96,27.27,-48.95,-0.09,0.0,27.98,56280.83,56230.28,56179.74,0.18,18.66,56264.15,56156.7,0.12,0.07,-2.25,0.26,-1,0,0,0,0,0.01,0.01,0.03,0.02,0.02,0.0,0.0,0.0,-1,-1,-0.06,-0.05,0.06,0.05
2025-07-30 13:17:00,56197.85,56203.8,56184.0,56191.85,0,1753861620,56190.92,56197.63,56217.68,56209.6,56226.91,56223.95,56250.63,56235.01,56222.9,56224.23,56196.22,56200.29,-15.68,-10.34,-5.34,39.12,41.85,34.69,26.27,-67.01,-97.9,17.9,12.29,27.14,-56.35,-0.1,0.0,27.4,56278.24,56226.91,56175.57,0.18,15.85,56263.25,56156.7,0.13,0.06,-2.34,0.28,-1,0,0,0,0,-0.01,0.01,0.04,0.01,0.01,0.01,0.0,0.0,-1,-1,-0.06,-0.06,0.06,0.05
2025-07-30 13:19:00,56187.65,56196.7,56162.85,56169.4,0,1753861740,56182.06,56188.22,56208.92,56202.29,56222.61,56218.76,56249.71,56232.44,56222.6,56223.15,56196.96,56199.98,-18.02,-11.88,-6.14,34.64,38.55,28.08,29.13,-88.08,-116.53,19.89,11.22,30.21,-87.7,-0.16,0.0,27.86,56277.94,56222.61,56167.28,0.2,1.91,56263.25,56156.7,0.17,0.02,-2.71,0.32,-1,0,0,0,0,-0.04,0.04,0.06,0.03,0.02,0.01,0.0,0.01,-1,-1,-0.09,-0.09,0.06,0.05
2025-07-30 13:21:00,56169.85,56182.45,56163.8,56173.15,0,1753861860,56184.71,56183.2,56200.98,56196.99,56219.68,56214.41,56248.17,56230.12,56222.24,56222.16,56197.74,56199.72,-19.35,-13.37,-5.98,35.96,39.38,20.12,27.63,-84.56,-103.49,21.74,10.67,28.73,-79.35,-0.14,0.0,27.2,56278.84,56219.68,56160.53,0.21,10.67,56263.25,56156.7,0.16,0.03,-3.27,0.41,-1,0,0,0,0,0.01,0.01,0.03,0.01,0.02,0.01,0.0,0.0,-1,-1,-0.08,-0.07,0.05,0.05
