,open,high,low,close,volume,sma_5,ema_5,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,sma_100,ema_100,sma_200,ema_200,macd,macd_signal,macd_histogram,rsi_14,rsi_21,stoch_k,stoch_d,williams_r,cci,adx,di_plus,di_minus,momentum_10,roc_10,trix,atr,bb_upper,bb_middle,bb_lower,bb_width,bb_position,resistance_level,support_level,resistance_distance,support_distance,trend_slope,trend_strength,trend_direction,doji,hammer,bullish_engulfing,bearish_engulfing,price_change,price_change_abs,hl_range,body_size,upper_shadow,lower_shadow,gap_up,gap_down,sma_5_20_cross,sma_10_50_cross,price_vs_sma_20,price_vs_ema_20,volatility_10,volatility_20
371,25530.95,25531.85,25490.5,25490.5,0,25525.18,25519.8,25531.91,25526.57,25531.54,25528.36,25521.72,25518.21,25491.71,25500.04,25471.32,25481.52,0.35,4.32,-3.97,31.44,38.88,46.33,63.93,-100.0,-237.13,16.01,14.84,41.55,-47.45,-0.19,0.0,12.54,25555.36,25531.54,25507.72,0.19,-36.15,25547.3,25490.5,0.22,0.0,-0.5,0.06,-1,0,0,0,0,-0.16,0.16,0.16,0.16,0.0,0.0,0.0,0.0,-1,1,-0.16,-0.15,0.06,0.05
372,25491.35,25518.9,25491.35,25515.05,0,25521.53,25518.22,25529.68,25524.47,25530.06,25527.09,25521.3,25518.08,25492.5,25500.34,25471.58,25481.85,-0.68,3.32,-3.99,45.15,47.93,36.93,51.78,-55.73,-166.95,18.25,12.64,35.39,-22.2,-0.09,0.0,13.67,25554.09,25530.06,25506.02,0.19,18.79,25547.3,25490.5,0.13,0.1,-0.53,0.06,-1,0,0,0,0,0.1,0.1,0.11,0.09,0.02,0.0,0.0,0.0,-1,1,-0.06,-0.05,0.06,0.05
373,25515.05,25527.2,25511.8,25525.4,0,25519.36,25520.61,25528.75,25524.64,25529.18,25526.93,25521.34,25518.37,25493.43,25500.83,25471.92,25482.28,-0.65,2.52,-3.17,49.72,51.13,35.74,39.67,-37.06,-69.38,19.4,15.93,32.56,-9.3,-0.04,0.0,13.79,25552.56,25529.18,25505.81,0.18,41.91,25545.95,25490.5,0.08,0.14,-0.4,0.04,-1,0,0,0,0,0.04,0.04,0.06,0.04,0.01,0.01,0.0,0.0,-1,1,-0.01,-0.01,0.06,0.05
374,25525.15,25529.1,25521.8,25523.95,0,25517.31,25521.72,25527.12,25524.52,25528.58,25526.65,25521.41,25518.59,25494.31,25501.29,25472.22,25482.7,-0.73,1.87,-2.6,49.1,50.67,55.85,42.84,-39.68,-39.54,20.26,16.32,31.29,-16.4,-0.06,0.0,13.33,25551.84,25528.58,25505.32,0.18,40.05,25545.95,25490.5,0.09,0.13,-0.36,0.03,-1,0,0,0,0,-0.01,0.01,0.03,0.0,0.02,0.01,0.0,0.0,-1,1,-0.02,-0.01,0.06,0.05
375,25523.15,25537.8,25522.85,25533.2,0,25517.62,25525.55,25526.7,25526.1,25528.67,25527.27,25521.61,25519.16,25495.26,25501.92,25472.55,25483.2,-0.05,1.49,-1.54,53.1,53.47,66.76,52.78,-22.99,11.38,20.16,19.65,28.81,-4.1,-0.02,0.0,13.44,25551.98,25528.67,25505.35,0.18,59.72,25545.95,25490.5,0.05,0.17,-0.25,0.02,-1,0,0,1,0,0.04,0.04,0.06,0.04,0.02,0.0,0.0,0.0,-1,1,0.02,0.02,0.06,0.05
376,25533.2,25535.85,25526.85,25532.5,0,25526.02,25527.87,25525.6,25527.26,25528.86,25527.77,25522.5,25519.68,25496.25,25502.53,25472.97,25483.69,0.43,1.28,-0.85,52.76,53.23,71.02,64.54,-24.26,18.94,20.07,18.69,27.39,-11.05,-0.04,0.0,13.13,25552.24,25528.86,25505.49,0.18,57.78,25545.95,25490.5,0.05,0.16,-0.2,0.01,-1,1,0,0,0,-0.0,0.0,0.04,0.0,0.01,0.02,0.0,0.0,-1,1,0.01,0.02,0.05,0.05
377,25531.55,25534.55,25528.85,25531.8,0,25529.37,25529.18,25525.45,25528.09,25529.6,25528.15,25523.38,25520.16,25497.11,25503.11,25473.38,25484.17,0.74,1.17,-0.43,52.4,52.98,75.74,71.18,-25.52,21.04,19.99,18.08,26.51,-1.5,-0.01,0.0,12.6,25552.36,25529.6,25506.85,0.18,54.82,25545.95,25490.5,0.06,0.16,-0.34,0.03,-1,1,0,0,0,-0.0,0.0,0.02,0.0,0.01,0.01,0.0,0.0,-1,1,0.01,0.01,0.05,0.05
378,25531.5,25532.0,25523.5,25529.8,0,25530.25,25529.38,25524.8,25528.4,25530.12,25528.31,25524.32,25520.54,25497.93,25503.64,25473.83,25484.62,0.82,1.1,-0.28,51.33,52.25,73.7,73.49,-29.13,0.09,20.3,17.19,28.31,-6.45,-0.03,0.0,12.3,25552.4,25530.12,25507.83,0.17,49.29,25545.95,25490.5,0.06,0.15,-0.5,0.07,-1,0,0,0,0,-0.01,0.01,0.03,0.01,0.0,0.02,0.0,0.0,1,1,-0.0,0.01,0.05,0.04
379,25528.25,25532.85,25525.1,25526.55,0,25530.77,25528.44,25524.04,25528.06,25530.35,25528.14,25525.08,25520.77,25498.78,25504.09,25474.07,25485.04,0.61,1.0,-0.39,49.55,51.04,70.12,73.19,-34.99,4.52,20.5,16.9,27.0,-7.65,-0.03,0.0,11.98,25552.38,25530.35,25508.32,0.17,41.37,25545.95,25490.5,0.08,0.14,-0.68,0.13,-1,0,0,0,0,-0.01,0.01,0.03,0.01,0.02,0.01,0.0,0.01,1,-1,-0.01,-0.01,0.05,0.04
380,25526.15,25529.55,25522.85,25524.05,0,25528.94,25526.98,25523.28,25527.33,25529.97,25527.75,25525.73,25520.9,25499.66,25504.49,25474.3,25485.43,0.24,0.85,-0.61,48.17,50.1,65.46,69.76,-39.5,-10.17,20.85,16.21,27.27,-7.6,-0.03,0.0,11.6,25552.15,25529.97,25507.78,0.17,36.67,25545.95,25490.5,0.09,0.13,-0.75,0.15,-1,0,0,0,0,-0.01,0.01,0.03,0.01,0.01,0.0,0.0,0.0,-1,-1,-0.02,-0.01,0.05,0.04
381,25523.55,25526.05,25516.85,25523.4,0,25527.12,25525.78,25526.57,25526.62,25529.24,25527.34,25526.52,25521.0,25500.48,25504.86,25474.65,25485.81,-0.1,0.66,-0.76,47.79,49.85,65.02,66.87,-30.44,-33.97,21.62,15.28,29.45,32.9,0.13,0.0,11.43,25551.28,25529.24,25507.19,0.17,36.76,25545.95,25490.5,0.09,0.13,-0.72,0.14,-1,1,0,0,0,-0.0,0.0,0.04,0.0,0.01,0.03,0.0,0.0,-1,1,-0.02,-0.02,0.02,0.04
382,25522.0,25532.55,25521.65,25529.85,0,25526.73,25527.14,25528.05,25527.2,25528.87,25527.58,25527.34,25521.35,25501.34,25505.35,25475.07,25486.24,0.14,0.56,-0.41,51.79,52.33,71.08,67.19,-16.81,29.89,21.51,18.31,27.44,14.8,0.06,0.0,11.39,25550.61,25528.87,25507.13,0.17,52.26,25545.95,25490.5,0.06,0.15,-0.58,0.09,-1,0,0,1,0,0.03,0.03,0.04,0.03,0.01,0.0,0.0,0.01,-1,1,0.0,0.01,0.01,0.04
383,25529.95,25532.1,25524.35,25525.95,0,25525.96,25526.74,25528.11,25526.98,25528.43,25527.42,25528.02,25521.53,25502.1,25505.76,25475.37,25486.64,0.02,0.45,-0.43,49.33,50.74,75.9,70.67,-25.05,31.05,21.4,17.4,26.07,0.55,0.0,0.0,11.13,25550.03,25528.43,25506.83,0.17,44.26,25545.95,25490.5,0.08,0.14,-0.53,0.08,-1,0,0,0,0,-0.02,0.02,0.03,0.02,0.01,0.01,0.0,0.0,-1,1,-0.01,-0.01,0.01,0.04
384,25525.45,25527.45,25517.6,25524.85,0,25525.62,25526.11,25528.2,25526.59,25527.66,25527.18,25528.17,25521.66,25502.84,25506.14,25475.69,25487.02,-0.16,0.33,-0.49,48.63,50.29,76.92,74.63,-27.38,-8.72,21.85,16.29,28.78,0.9,0.0,0.0,11.04,25548.59,25527.66,25506.72,0.16,43.3,25545.95,25490.5,0.08,0.13,-0.39,0.05,-1,1,0,0,0,-0.0,0.0,0.04,0.0,0.01,0.03,0.0,0.0,-1,1,-0.01,-0.01,0.01,0.04
385,25524.0,25531.05,25522.3,25530.3,0,25526.87,25527.51,25527.91,25527.26,25527.3,25527.47,25528.69,25522.0,25503.56,25506.62,25476.05,25487.45,0.14,0.29,-0.15,52.25,52.49,77.14,76.65,-16.15,34.69,21.79,17.72,27.13,-2.9,-0.01,0.0,10.88,25547.82,25527.3,25506.79,0.16,57.3,25545.95,25490.5,0.06,0.16,-0.2,0.01,-1,0,0,1,0,0.02,0.02,0.03,0.02,0.0,0.01,0.0,0.0,-1,-1,0.01,0.01,0.01,0.04
386,25530.25,25533.2,25510.85,25520.1,0,25526.21,25525.04,25526.66,25525.96,25526.13,25526.77,25528.88,25521.92,25504.26,25506.89,25476.54,25487.77,-0.45,0.14,-0.59,45.75,48.29,63.6,72.55,-65.68,-115.61,22.59,15.3,30.42,-12.4,-0.05,0.0,11.7,25545.44,25526.13,25506.82,0.15,34.38,25545.95,25490.5,0.1,0.12,-0.05,0.0,-1,0,0,0,0,-0.04,0.04,0.09,0.04,0.01,0.04,0.0,0.0,1,-1,-0.02,-0.03,0.01,0.04
387,25519.7,25521.95,25508.05,25508.6,0,25521.96,25519.56,25524.34,25522.81,25524.9,25525.04,25528.49,25521.4,25504.81,25506.92,25476.9,25487.98,-1.82,-0.25,-1.57,39.75,44.11,40.01,60.25,-98.15,-234.41,23.53,14.02,29.56,-23.2,-0.09,0.0,11.85,25545.34,25524.9,25504.45,0.16,10.14,25537.8,25490.5,0.11,0.07,-0.19,0.01,-1,0,0,0,0,-0.05,0.05,0.05,0.04,0.01,0.0,0.0,0.0,-1,-1,-0.06,-0.06,0.03,0.04
388,25506.35,25510.8,25490.75,25492.05,0,25515.18,25510.39,25520.57,25517.21,25522.69,25521.9,25527.7,25520.25,25505.15,25506.63,25477.21,25488.02,-4.19,-1.04,-3.15,33.04,39.01,12.98,38.86,-97.24,-284.31,25.33,12.4,36.09,-37.75,-0.15,0.0,12.44,25546.95,25522.69,25498.43,0.19,-13.15,25537.8,25490.5,0.18,0.01,-0.48,0.05,-1,0,0,0,0,-0.06,0.06,0.08,0.06,0.02,0.01,0.0,0.01,-1,-1,-0.12,-0.12,0.05,0.05
389,25490.5,25491.05,25455.15,25457.4,0,25501.69,25492.73,25513.66,25506.34,25518.85,25515.76,25526.21,25517.78,25505.06,25505.65,25477.31,25487.72,-8.77,-2.58,-6.18,23.92,31.1,2.47,18.48,-97.21,-301.06,28.15,10.1,47.31,-69.15,-0.27,0.0,14.19,25555.66,25518.85,25482.03,0.29,-33.45,25537.8,25455.15,0.32,0.01,-1.23,0.15,-1,0,0,0,0,-0.14,0.14,0.14,0.13,0.0,0.01,0.0,0.01,-1,-1,-0.24,-0.23,0.09,0.07
390,25457.05,25480.5,25456.35,25478.15,0,25491.26,25487.87,25509.06,25501.21,25516.17,25512.18,25525.4,25516.23,25505.1,25505.11,25477.52,25487.62,-10.6,-4.19,-6.41,35.41,38.89,11.51,8.98,-71.03,-183.55,30.77,8.93,41.83,-45.9,-0.18,0.0,14.9,25556.49,25516.17,25475.86,0.32,2.84,25537.8,25455.15,0.23,0.09,-1.61,0.21,-1,0,0,0,0,0.08,0.08,0.09,0.08,0.01,0.0,0.0,0.0,-1,-1,-0.15,-0.13,0.1,0.08
391,25478.05,25479.85,25463.4,25469.45,0,25481.13,25481.73,25503.67,25495.44,25515.12,25508.11,25524.34,25514.4,25505.06,25504.4,25477.65,25487.44,-12.6,-5.87,-6.73,33.15,37.04,16.69,10.22,-81.68,-137.93,33.2,8.23,38.55,-53.95,-0.21,0.0,15.01,25559.0,25515.12,25471.24,0.34,-2.04,25537.8,25455.15,0.27,0.06,-2.68,0.5,-1,0,0,0,0,-0.03,0.03,0.06,0.03,0.01,0.02,0.0,0.0,-1,-1,-0.18,-0.15,0.11,0.09
392,25469.85,25470.45,25454.05,25458.15,0,25471.04,25473.87,25496.5,25488.66,25512.28,25503.35,25523.0,25512.19,25504.96,25503.48,25477.76,25487.15,-14.93,-7.68,-7.25,30.43,34.79,17.49,15.23,-94.82,-130.77,35.7,7.59,39.99,-71.7,-0.28,0.0,15.11,25562.7,25512.28,25461.85,0.4,-3.67,25537.8,25454.05,0.31,0.02,-3.49,0.64,-1,0,0,0,0,-0.04,0.04,0.06,0.05,0.0,0.02,0.0,0.0,-1,-1,-0.21,-0.18,0.11,0.1
393,25456.8,25462.2,25424.35,25446.4,0,25461.91,25464.71,25488.54,25480.98,25508.32,25497.92,25521.4,25509.61,25504.71,25502.35,25477.74,25486.74,-17.53,-9.65,-7.88,27.88,32.63,14.59,16.26,-79.74,-139.05,38.56,6.37,46.2,-79.55,-0.31,0.0,16.73,25565.89,25508.32,25450.76,0.45,-3.79,25537.8,25424.35,0.36,0.09,-4.23,0.72,-1,0,0,0,0,-0.05,0.05,0.15,0.04,0.02,0.09,0.0,0.01,-1,-1,-0.24,-0.2,0.12,0.12
394,25446.0,25461.8,25443.75,25461.8,0,25462.79,25463.74,25482.24,25477.49,25505.22,25494.48,25520.03,25507.73,25504.6,25501.55,25477.81,25486.5,-18.13,-11.35,-6.78,35.53,37.94,19.95,17.34,-65.59,-92.09,41.22,5.88,42.66,-63.05,-0.25,0.0,16.83,25565.71,25505.22,25444.73,0.47,14.11,25537.8,25424.35,0.3,0.15,-4.65,0.78,-1,0,0,1,0,0.06,0.06,0.07,0.06,0.0,0.01,0.0,0.0,-1,-1,-0.17,-0.13,0.11,0.12
395,25462.8,25476.1,25460.9,25475.1,0,25462.18,25467.53,25476.72,25477.05,25502.31,25492.64,25519.01,25506.45,25504.61,25501.03,25477.87,25486.38,-17.34,-12.55,-4.79,41.32,42.08,33.76,22.77,-53.38,-48.92,42.2,11.61,39.89,-55.2,-0.22,0.0,16.71,25562.73,25502.31,25441.9,0.47,27.48,25535.85,25424.35,0.24,0.2,-4.63,0.78,-1,0,0,0,0,0.05,0.05,0.06,0.05,0.0,0.01,0.0,0.0,-1,-1,-0.11,-0.07,0.09,0.12
396,25476.05,25480.35,25473.9,25476.35,0,25463.56,25470.47,25472.34,25476.93,25499.5,25491.09,25518.07,25505.27,25504.67,25500.54,25477.91,25486.28,-16.42,-13.32,-3.1,41.85,42.46,42.93,32.21,-52.23,-27.87,42.7,13.17,38.74,-43.75,-0.17,-0.0,15.98,25559.26,25499.5,25439.75,0.47,30.63,25534.55,25424.35,0.23,0.2,-4.53,0.76,-1,1,0,0,0,0.0,0.0,0.03,0.0,0.02,0.01,0.0,0.0,-1,-1,-0.09,-0.06,0.07,0.12
397,25477.75,25483.1,25476.85,25478.4,0,25467.61,25473.11,25469.32,25477.19,25496.84,25489.88,25517.25,25504.22,25504.77,25500.1,25477.96,25486.2,-15.34,-13.72,-1.62,42.76,43.1,48.02,41.57,-50.34,-14.35,42.9,14.04,37.52,-30.2,-0.12,-0.0,15.32,25555.34,25496.84,25438.33,0.46,34.25,25533.2,25424.35,0.22,0.21,-4.32,0.73,-1,0,0,0,0,0.01,0.01,0.02,0.0,0.02,0.0,0.01,0.0,-1,-1,-0.07,-0.05,0.05,0.12
398,25479.85,25482.35,25469.0,25470.1,0,25472.35,25472.11,25467.13,25475.9,25493.85,25487.99,25516.23,25502.88,25504.72,25499.51,25477.95,25486.04,-14.99,-13.98,-1.01,40.02,41.15,46.49,45.81,-57.97,-24.13,43.37,13.16,38.86,-21.95,-0.09,-0.0,15.18,25551.41,25493.85,25436.29,0.45,29.37,25533.2,25424.35,0.25,0.18,-4.18,0.7,-1,0,0,0,1,-0.03,0.03,0.05,0.04,0.01,0.0,0.01,0.0,-1,-1,-0.09,-0.07,0.04,0.12
399,25471.1,25477.6,25471.1,25474.55,0,25474.9,25472.92,25468.84,25475.66,25491.25,25486.71,25515.04,25501.77,25504.7,25499.01,25478.03,25485.93,-14.19,-14.02,-0.17,42.16,42.61,45.93,46.81,-53.88,-11.92,43.8,12.68,37.44,17.15,0.07,-0.0,14.63,25547.34,25491.25,25435.16,0.44,35.11,25533.2,25424.35,0.23,0.2,-3.94,0.66,-1,0,0,0,0,0.02,0.02,0.03,0.01,0.01,0.0,0.0,0.0,-1,-1,-0.07,-0.05,0.04,0.11
400,25475.55,25480.3,25464.4,25464.65,0,25472.81,25470.16,25467.5,25473.66,25488.28,25484.61,25513.54,25500.32,25504.66,25498.33,25478.07,25485.72,-14.19,-14.05,-0.14,38.85,40.28,43.15,45.19,-58.71,-22.3,44.44,11.7,37.8,-13.5,-0.05,-0.0,14.72,25543.39,25488.28,25433.17,0.43,28.56,25533.2,25424.35,0.27,0.16,-3.8,0.63,-1,0,0,0,1,-0.04,0.04,0.06,0.04,0.02,0.0,0.0,0.0,-1,-1,-0.09,-0.08,0.04,0.11
401,25511.65,25524.05,25467.75,25470.2,0,25471.58,25470.18,25467.57,25473.03,25485.62,25483.24,25512.18,25499.13,25504.63,25497.77,25478.16,25485.56,-13.58,-13.96,0.38,41.61,42.14,44.47,44.52,-54.01,121.59,41.58,26.37,28.85,0.75,0.0,-0.0,17.91,25538.8,25485.62,25432.44,0.42,35.5,25533.2,25424.35,0.25,0.18,-3.51,0.58,-1,0,0,0,0,0.02,0.02,0.22,0.16,0.05,0.01,0.18,0.0,-1,-1,-0.06,-0.05,0.04,0.11
402,25470.6,25470.6,25446.35,25453.7,0,25466.64,25464.68,25467.12,25469.51,25481.81,25480.43,25510.36,25497.35,25504.56,25496.9,25478.16,25485.25,-14.27,-14.02,-0.25,36.35,38.4,38.91,42.17,-70.56,-95.48,39.91,23.89,34.45,-4.45,-0.02,-0.0,18.36,25532.63,25481.81,25430.99,0.4,22.34,25533.2,25424.35,0.31,0.12,-3.26,0.55,-1,0,0,0,0,-0.06,0.06,0.1,0.07,0.0,0.03,0.0,0.0,-1,-1,-0.11,-0.1,0.04,0.1
403,25453.0,25466.8,25450.9,25450.9,0,25462.8,25460.09,25467.58,25466.13,25478.06,25477.61,25508.52,25495.53,25504.48,25495.99,25478.16,25484.91,-14.87,-14.19,-0.68,35.52,37.8,34.02,39.13,-73.37,-83.36,38.35,22.4,32.3,4.5,0.02,-0.0,18.19,25526.31,25478.06,25429.81,0.38,21.85,25533.2,25424.35,0.32,0.1,-3.01,0.52,-1,0,0,0,0,-0.01,0.01,0.06,0.01,0.05,0.0,0.0,0.0,-1,-1,-0.11,-0.1,0.04,0.1
404,25451.9,25455.6,25432.75,25444.65,0,25456.82,25454.94,25465.86,25462.22,25474.05,25474.48,25506.69,25493.54,25504.23,25494.97,25478.13,25484.5,-15.67,-14.49,-1.18,33.69,36.47,25.48,32.8,-79.64,-130.98,37.62,20.42,36.45,-17.15,-0.07,-0.0,18.52,25519.31,25474.05,25428.79,0.36,17.52,25533.2,25424.35,0.35,0.08,-2.75,0.49,-1,0,0,0,0,-0.02,0.02,0.09,0.03,0.01,0.05,0.0,0.0,-1,-1,-0.12,-0.12,0.05,0.09
405,25445.2,25457.15,25433.8,25435.6,0,25451.01,25448.5,25461.91,25457.38,25469.32,25470.77,25504.77,25491.26,25503.87,25493.8,25478.05,25484.02,-16.84,-14.96,-1.88,31.18,34.61,19.42,26.31,-88.72,-117.35,36.85,19.2,33.23,-39.5,-0.16,-0.0,18.87,25509.59,25469.32,25429.04,0.32,8.14,25533.2,25424.35,0.38,0.04,-2.41,0.48,-1,0,0,0,0,-0.04,0.04,0.09,0.04,0.05,0.01,0.0,0.0,-1,-1,-0.13,-0.14,0.06,0.08
406,25434.4,25442.3,25431.3,25438.55,0,25444.68,25445.18,25458.13,25453.96,25465.24,25467.7,25502.97,25489.2,25503.49,25492.7,25478.05,25483.57,-17.33,-15.43,-1.9,32.94,35.73,15.3,20.07,-85.76,-118.15,36.22,18.38,32.78,-37.8,-0.15,-0.0,18.3,25500.29,25465.24,25430.18,0.28,11.94,25524.05,25424.35,0.34,0.06,-2.05,0.45,-1,0,0,0,0,0.01,0.01,0.04,0.02,0.01,0.01,0.0,0.0,-1,-1,-0.1,-0.11,0.06,0.07
407,25438.4,25454.15,25436.95,25453.5,0,25444.64,25447.95,25455.64,25453.88,25462.48,25466.35,25501.7,25487.8,25503.27,25491.93,25478.13,25483.27,-16.32,-15.61,-0.71,41.12,41.1,16.49,17.07,-76.06,-69.15,34.84,21.78,30.57,-24.9,-0.1,-0.0,18.23,25491.64,25462.48,25433.33,0.23,34.6,25524.05,25424.35,0.28,0.11,-1.53,0.37,-1,0,0,0,0,0.06,0.06,0.07,0.06,0.0,0.01,0.0,0.0,-1,-1,-0.04,-0.05,0.05,0.06
408,25453.2,25454.1,25415.6,25418.55,0,25438.17,25438.15,25450.48,25447.45,25458.81,25461.8,25499.68,25485.08,25502.75,25490.47,25478.03,25482.62,-18.13,-16.12,-2.02,31.46,34.11,13.63,15.14,-97.28,-133.21,34.42,18.74,34.05,-51.55,-0.2,-0.0,19.67,25490.54,25458.81,25427.07,0.25,-13.43,25524.05,25415.6,0.42,0.01,-1.69,0.38,-1,0,0,0,0,-0.14,0.14,0.15,0.14,0.0,0.01,0.0,0.0,-1,-1,-0.16,-0.17,0.07,0.06
409,25417.85,25430.4,25410.3,25426.6,0,25434.56,25434.3,25445.69,25443.66,25457.27,25458.45,25497.78,25482.79,25502.3,25489.21,25478.0,25482.07,-18.71,-16.63,-2.07,35.23,36.71,13.66,14.59,-85.67,-135.33,34.22,17.37,33.49,-47.95,-0.19,-0.0,19.7,25491.98,25457.27,25422.56,0.27,5.82,25524.05,25410.3,0.38,0.06,-2.17,0.52,-1,0,0,0,0,0.03,0.03,0.08,0.03,0.01,0.03,0.0,0.0,-1,-1,-0.12,-0.13,0.06,0.07
410,25427.0,25436.65,25419.65,25420.25,0,25431.49,25429.62,25441.25,25439.4,25454.37,25454.81,25495.55,25480.34,25501.9,25487.84,25477.94,25481.45,-19.45,-17.2,-2.25,33.66,35.55,8.6,11.96,-91.25,-104.69,33.61,18.58,31.4,-44.4,-0.17,-0.0,19.51,25491.22,25454.37,25417.52,0.29,3.7,25524.05,25410.3,0.41,0.04,-2.37,0.55,-1,0,0,0,0,-0.02,0.02,0.07,0.03,0.04,0.0,0.0,0.0,-1,-1,-0.13,-0.14,0.06,0.07
411,25421.5,25436.1,25417.5,25419.9,0,25427.76,25426.38,25436.22,25435.86,25451.9,25451.48,25493.19,25477.97,25501.5,25486.5,25477.89,25480.84,-19.83,-17.72,-2.11,33.57,35.48,10.51,10.92,-91.56,-95.71,33.13,17.31,30.05,-50.3,-0.2,-0.0,19.45,25490.96,25451.9,25412.83,0.31,9.04,25524.05,25410.3,0.41,0.04,-2.63,0.6,-1,1,0,0,0,-0.0,0.0,0.07,0.01,0.06,0.01,0.0,0.0,-1,-1,-0.13,-0.12,0.06,0.08
412,25419.95,25421.85,25402.65,25413.05,0,25419.67,25421.94,25432.16,25431.71,25449.64,25447.82,25490.7,25475.42,25501.05,25485.04,25477.8,25480.16,-20.46,-18.27,-2.19,31.79,34.2,8.58,9.23,-91.43,-124.2,33.26,16.09,33.39,-40.65,-0.16,-0.0,19.43,25492.06,25449.64,25407.22,0.33,6.87,25524.05,25402.65,0.44,0.04,-3.08,0.7,-1,0,0,0,0,-0.03,0.03,0.08,0.03,0.01,0.04,0.0,0.0,-1,-1,-0.14,-0.14,0.06,0.09
413,25412.2,25419.7,25400.25,25418.15,0,25419.59,25420.67,25428.88,25429.25,25448.23,25445.0,25488.37,25473.17,25500.66,25483.72,25477.66,25479.55,-20.31,-18.68,-1.63,34.57,36.01,10.49,9.86,-85.54,-108.57,33.47,14.94,31.88,-32.75,-0.13,-0.0,19.43,25492.81,25448.23,25403.65,0.35,16.27,25524.05,25400.25,0.42,0.07,-3.58,0.86,-1,0,0,0,0,0.02,0.02,0.08,0.02,0.01,0.05,0.0,0.0,-1,-1,-0.12,-0.11,0.05,0.09
414,25418.25,25421.85,25411.1,25421.4,0,25418.55,25420.92,25426.56,25427.82,25446.21,25442.75,25485.99,25471.14,25500.26,25482.49,25477.53,25478.97,-19.7,-18.88,-0.82,36.34,37.17,13.37,10.81,-82.92,-77.45,33.49,15.15,30.58,-23.25,-0.09,-0.0,18.81,25491.8,25446.21,25400.62,0.36,22.79,25524.05,25400.25,0.4,0.08,-3.75,0.9,-1,0,0,0,0,0.01,0.01,0.04,0.01,0.0,0.03,0.0,0.0,-1,-1,-0.1,-0.08,0.05,0.09
415,25421.15,25424.7,25414.7,25421.25,0,25418.75,25421.03,25425.12,25426.62,25443.52,25440.7,25483.67,25469.19,25499.93,25481.27,25477.4,25478.39,-19.01,-18.91,-0.1,36.29,37.14,20.46,14.77,-70.15,-60.67,33.27,15.67,29.38,-14.35,-0.06,-0.01,18.18,25488.31,25443.52,25398.72,0.35,25.15,25524.05,25400.25,0.4,0.08,-3.65,0.88,-1,1,0,0,0,-0.0,0.0,0.04,0.0,0.01,0.03,0.0,0.0,-1,-1,-0.09,-0.08,0.05,0.09
416,25421.85,25427.55,25417.7,25420.75,0,25418.92,25420.93,25423.34,25425.56,25440.74,25438.8,25481.22,25467.29,25499.61,25480.07,25477.28,25477.82,-18.29,-18.78,0.49,36.12,37.02,25.91,19.92,-69.2,-44.98,32.83,16.2,28.2,-17.8,-0.07,-0.01,17.59,25483.91,25440.74,25397.56,0.34,26.86,25524.05,25400.25,0.41,0.08,-3.46,0.85,-1,0,0,0,1,-0.0,0.0,0.04,0.0,0.02,0.01,0.0,0.0,-1,-1,-0.08,-0.07,0.04,0.09
417,25421.2,25424.85,25417.75,25420.35,0,25420.38,25420.74,25420.02,25424.61,25437.83,25437.05,25478.96,25465.45,25499.25,25478.89,25477.13,25477.25,-17.55,-18.54,0.99,35.97,36.93,31.99,26.12,-64.67,-44.06,32.41,15.71,27.35,-33.15,-0.13,-0.01,16.84,25478.2,25437.83,25397.46,0.32,28.35,25524.05,25400.25,0.41,0.08,-3.16,0.81,-1,0,0,0,0,-0.0,0.0,0.03,0.0,0.01,0.01,0.0,0.0,-1,-1,-0.07,-0.07,0.01,0.08
418,25420.4,25423.3,25409.7,25412.1,0,25419.17,25417.86,25419.38,25422.34,25434.93,25434.67,25476.47,25463.35,25498.67,25477.57,25476.98,25476.6,-17.43,-18.32,0.88,32.95,34.99,28.99,28.96,-79.17,-81.91,32.44,14.79,29.22,-6.45,-0.03,-0.01,16.61,25473.92,25434.93,25395.94,0.31,20.72,25524.05,25400.25,0.44,0.05,-3.01,0.79,-1,0,0,0,0,-0.03,0.03,0.05,0.03,0.01,0.01,0.0,0.0,-1,-1,-0.09,-0.09,0.02,0.08
419,25411.25,25423.45,25402.45,25403.55,0,25415.6,25413.09,25417.08,25418.92,25431.38,25431.71,25473.86,25461.01,25497.89,25476.1,25476.77,25475.87,-17.82,-18.22,0.4,30.12,33.09,20.76,27.25,-93.88,-118.22,32.8,13.48,29.69,-23.05,-0.09,-0.01,16.92,25468.17,25431.38,25394.6,0.29,12.17,25524.05,25400.25,0.47,0.01,-2.84,0.79,-1,0,0,0,0,-0.03,0.03,0.08,0.03,0.05,0.0,0.0,0.0,-1,-1,-0.11,-0.11,0.02,0.07
420,25403.45,25403.75,25382.65,25389.05,0,25409.16,25405.08,25413.96,25413.49,25427.6,25427.64,25471.01,25458.19,25496.74,25474.38,25476.58,25475.01,-19.08,-18.39,-0.69,26.05,30.18,11.97,20.57,-91.05,-226.35,33.91,12.3,35.3,-31.2,-0.12,-0.01,17.22,25465.46,25427.6,25389.75,0.3,-0.92,25524.05,25382.65,0.53,0.03,-2.92,0.79,-1,0,0,0,0,-0.06,0.06,0.08,0.06,0.0,0.03,0.0,0.0,-1,-1,-0.15,-0.15,0.04,0.08
