datetime,open,high,low,close,sma_5,ema_5,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,sma_100,ema_100,sma_200,ema_200,macd,macd_signal,macd_histogram,rsi_14,rsi_21,stoch_k,stoch_d,williams_r,cci,adx,di_plus,di_minus,momentum_10,roc_10,trix,atr,bb_upper,bb_middle,bb_lower,bb_width,bb_position,resistance_level,support_level,resistance_distance,support_distance,trend_slope,trend_strength,trend_direction,doji,hammer,bullish_engulfing,bearish_engulfing,price_change,price_change_abs,hl_range,body_size,upper_shadow,lower_shadow,gap_up,gap_down,sma_5_20_cross,sma_10_50_cross,price_vs_sma_20,price_vs_ema_20,volatility_10,volatility_20,signal
2025-01-27 13:19:00,22876.25,22880.0,22868.85,22874.35,22876.89,22875.87,22873.0,22874.48,22868.51,22876.5,22890.24,22885.53,22888.28,22912.24,22994.6,22978.45,-4.01,-6.22,2.21,47.63,47.31,65.7,74.79,-40.13,54.12,16.27,21.85,22.71,6.65,0.03,-0.0,14.89,22884.15,22868.51,22852.88,0.14,68.67,22896.6,22840.55,0.1,0.15,0.88,0.42,1,0,0,0,0,-0.01,0.01,0.05,0.01,0.02,0.02,0.0,0.0,1,-1,0.03,-0.01,0.03,0.04,2
2025-01-27 13:21:00,22870.05,22874.1,22863.6,22864.85,22876.24,22872.2,22872.58,22872.73,22868.12,22875.39,22890.35,22884.72,22887.09,22911.3,22992.78,22977.32,-4.48,-5.87,1.39,43.24,44.6,54.92,66.45,-61.32,-32.4,15.65,20.7,24.09,-4.2,-0.02,-0.0,14.59,22883.72,22868.12,22852.53,0.14,39.51,22892.35,22840.55,0.12,0.11,0.89,0.43,1,0,0,0,0,-0.04,0.04,0.05,0.02,0.02,0.01,0.0,0.02,1,-1,-0.01,-0.05,0.03,0.03,2
2025-01-27 13:23:00,22865.2,22877.5,22860.4,22866.1,22872.37,22870.17,22873.3,22871.52,22868.11,22874.51,22890.34,22883.99,22885.96,22910.4,22991.1,22976.21,-4.7,-5.64,0.94,43.97,45.04,43.0,54.54,-69.54,-36.96,14.78,20.63,22.1,7.25,0.03,-0.0,14.77,22883.71,22868.11,22852.51,0.14,43.55,22892.35,22840.55,0.11,0.11,0.83,0.38,1,1,0,0,0,0.01,0.01,0.07,0.0,0.05,0.02,0.0,0.0,1,-1,-0.01,-0.04,0.03,0.03,2
2025-01-27 13:25:00,22861.9,22870.15,22856.55,22858.55,22868.21,22866.29,22871.99,22869.17,22868.42,22872.99,22890.15,22882.99,22884.65,22909.38,22989.33,22975.04,-5.42,-5.6,0.18,40.58,42.9,26.54,41.49,-89.54,-114.48,14.28,19.26,22.51,-13.1,-0.06,-0.0,14.69,22882.97,22868.42,22853.88,0.13,16.06,22892.35,22847.5,0.15,0.05,0.45,0.13,1,0,0,0,0,-0.03,0.03,0.06,0.01,0.04,0.01,0.0,0.02,-1,-1,-0.04,-0.06,0.03,0.03,2
2025-01-27 13:27:00,22860.1,22860.1,22846.5,22847.3,22862.23,22859.96,22869.48,22865.19,22867.76,22870.54,22889.36,22881.59,22883.41,22908.15,22987.65,22973.77,-6.82,-5.84,-0.98,36.1,39.94,14.22,27.92,-98.26,-204.09,14.55,17.98,25.92,-25.15,-0.11,-0.0,14.61,22884.69,22867.76,22850.84,0.15,-10.47,22892.35,22846.5,0.2,0.0,0.02,0.0,1,0,0,0,0,-0.05,0.05,0.06,0.06,0.0,0.0,0.01,0.0,-1,-1,-0.09,-0.1,0.05,0.04,0
2025-01-27 13:29:00,22846.55,22856.3,22840.7,22855.0,22858.36,22858.31,22867.62,22863.34,22867.51,22869.06,22888.53,22880.55,22882.17,22907.09,22986.03,22972.59,-7.22,-6.12,-1.11,40.91,42.78,13.3,18.02,-72.31,-164.24,15.18,16.62,26.78,-18.5,-0.08,-0.0,14.68,22885.03,22867.51,22850.0,0.15,14.28,22892.35,22840.7,0.16,0.06,-0.29,0.04,-1,0,0,0,0,0.03,0.03,0.07,0.04,0.01,0.03,0.0,0.0,-1,-1,-0.05,-0.06,0.05,0.04,0
2025-01-27 13:31:00,22851.0,22862.0,22851.0,22861.5,22857.69,22859.37,22866.96,22863.0,22867.0,22868.34,22887.81,22879.8,22881.06,22906.19,22984.45,22971.48,-6.94,-6.28,-0.66,44.69,45.08,23.23,16.92,-59.73,-88.33,15.2,18.54,25.32,-6.6,-0.03,-0.0,14.42,22884.59,22867.0,22849.41,0.15,34.36,22892.35,22840.7,0.13,0.09,-0.31,0.04,-1,0,0,0,0,0.03,0.03,0.05,0.05,0.0,0.0,0.0,0.02,-1,-1,-0.02,-0.03,0.05,0.04,2
2025-01-27 13:33:00,22861.3,22870.25,22858.45,22862.2,22856.91,22860.31,22864.64,22862.86,22867.23,22867.76,22887.22,22879.11,22879.98,22905.32,22982.8,22970.39,-6.58,-6.34,-0.24,45.09,45.33,36.53,24.35,-58.37,-35.16,14.47,21.58,23.82,-23.25,-0.1,-0.0,14.23,22884.44,22867.23,22850.02,0.15,35.39,22892.35,22840.7,0.13,0.09,-0.52,0.12,-1,1,0,0,0,0.0,0.0,0.05,0.0,0.04,0.01,0.0,0.0,-1,-1,-0.02,-0.02,0.04,0.04,2
2025-01-27 13:35:00,22862.5,22866.55,22850.5,22852.3,22855.66,22857.64,22861.94,22860.94,22866.54,22866.28,22886.22,22878.06,22878.87,22904.27,22980.99,22969.22,-7.02,-6.48,-0.54,40.54,42.47,34.79,31.52,-77.54,-82.17,14.37,19.86,25.87,-27.05,-0.12,-0.0,14.36,22884.94,22866.54,22848.13,0.16,11.32,22892.35,22840.7,0.18,0.05,-0.75,0.22,-1,0,0,0,1,-0.04,0.04,0.07,0.04,0.02,0.01,0.0,0.0,-1,-1,-0.06,-0.06,0.04,0.04,0
2025-01-27 13:37:00,22852.95,22854.3,22827.95,22834.05,22853.01,22849.78,22857.62,22856.05,22864.98,22863.21,22884.89,22876.34,22877.93,22902.88,22979.08,22967.87,-8.73,-6.93,-1.81,33.78,37.85,24.52,31.94,-90.53,-173.24,15.58,17.4,33.26,-43.15,-0.19,-0.0,15.22,22888.21,22864.98,22841.74,0.2,-16.55,22892.35,22827.95,0.26,0.03,-1.24,0.38,-1,0,0,0,0,-0.08,0.08,0.12,0.08,0.01,0.03,0.0,0.0,-1,-1,-0.14,-0.13,0.05,0.05,1
2025-01-27 13:39:00,22834.75,22848.1,22828.8,22846.05,22851.22,22848.54,22854.79,22854.23,22863.89,22861.58,22883.64,22875.15,22877.48,22901.75,22977.32,22966.66,-9.02,-7.35,-1.67,40.78,42.19,20.01,26.44,-71.89,-128.15,16.71,15.85,30.3,-28.3,-0.12,-0.0,15.51,22888.49,22863.89,22839.29,0.22,13.74,22892.35,22827.95,0.2,0.08,-1.46,0.47,-1,0,0,0,0,0.05,0.05,0.08,0.05,0.01,0.03,0.0,0.0,-1,-1,-0.08,-0.07,0.04,0.06,1
2025-01-27 13:41:00,22847.0,22850.6,22841.6,22844.3,22847.78,22847.12,22852.73,22852.43,22862.66,22859.93,22882.37,22873.94,22876.87,22900.62,22975.6,22965.44,-9.28,-7.73,-1.55,40.11,41.75,20.99,21.84,-74.61,-86.89,17.5,16.36,29.01,-20.55,-0.09,-0.0,15.04,22888.55,22862.66,22836.76,0.23,14.56,22892.35,22827.95,0.21,0.07,-1.66,0.55,-1,0,0,0,0,-0.01,0.01,0.04,0.01,0.02,0.01,0.0,0.0,-1,-1,-0.08,-0.07,0.04,0.06,1
2025-01-27 13:43:00,22844.9,22867.3,22840.6,22861.45,22847.63,22851.9,22852.27,22854.07,22862.78,22860.08,22880.81,22873.45,22876.44,22899.84,22974.0,22964.41,-8.02,-7.79,-0.22,48.91,47.47,37.47,26.16,-41.07,-10.85,16.8,21.91,25.52,-4.65,-0.02,-0.0,15.88,22888.63,22862.78,22836.94,0.23,47.42,22892.35,22827.95,0.14,0.15,-1.74,0.6,-1,0,0,0,0,0.08,0.08,0.12,0.07,0.03,0.02,0.0,0.0,-1,-1,-0.01,0.01,0.04,0.06,0
2025-01-27 13:45:00,22862.1,22870.05,22848.3,22850.35,22847.24,22851.38,22851.45,22853.39,22861.72,22859.15,22879.09,22872.54,22876.09,22898.86,22972.33,22963.27,-7.82,-7.8,-0.02,44.37,44.5,42.45,33.64,-56.96,-1.54,15.93,21.03,23.09,-8.2,-0.04,-0.0,16.3,22887.77,22861.72,22835.67,0.23,28.18,22892.35,22827.95,0.18,0.1,-1.78,0.62,-1,0,0,0,0,-0.05,0.05,0.1,0.05,0.03,0.01,0.0,0.0,-1,-1,-0.05,-0.04,0.04,0.06,0
2025-01-27 13:47:00,22850.3,22857.0,22840.15,22846.55,22849.74,22849.77,22851.38,22852.15,22860.42,22857.95,22877.64,22871.52,22875.87,22897.83,22970.68,22962.11,-7.87,-7.81,-0.06,42.9,43.52,46.5,42.14,-62.46,-59.41,15.67,19.48,24.95,-0.75,-0.0,-0.0,16.34,22886.79,22860.42,22834.06,0.23,23.68,22892.35,22827.95,0.2,0.08,-1.82,0.64,-1,0,0,0,0,-0.02,0.02,0.07,0.02,0.03,0.03,0.0,0.0,-1,-1,-0.06,-0.05,0.04,0.06,0
2025-01-27 13:49:00,22847.45,22852.55,22842.6,22852.05,22850.94,22850.53,22851.08,22852.13,22859.35,22857.39,22876.41,22870.76,22875.89,22896.92,22969.0,22961.02,-7.39,-7.73,0.34,45.7,45.34,43.07,44.01,-51.36,-40.02,15.43,18.61,23.83,-2.95,-0.01,-0.0,15.88,22885.24,22859.35,22833.47,0.23,35.89,22892.35,22827.95,0.18,0.11,-1.74,0.6,-1,0,0,0,0,0.02,0.02,0.04,0.02,0.0,0.02,0.0,0.0,-1,-1,-0.03,-0.02,0.04,0.06,0
2025-01-27 13:51:00,22852.65,22860.2,22840.6,22846.45,22851.37,22849.17,22849.58,22851.1,22858.27,22856.35,22875.05,22869.81,22875.77,22895.92,22967.3,22959.88,-7.37,-7.66,0.28,43.37,43.83,43.3,44.29,-56.26,-31.1,14.57,20.38,21.77,-15.05,-0.07,-0.0,16.14,22884.41,22858.27,22832.13,0.23,27.39,22892.35,22827.95,0.2,0.08,-1.78,0.62,-1,0,0,0,1,-0.02,0.02,0.09,0.03,0.03,0.03,0.0,0.0,-1,-1,-0.05,-0.04,0.04,0.06,0
2025-01-27 13:53:00,22848.45,22849.7,22841.45,22843.4,22847.76,22847.25,22847.7,22849.7,22856.17,22855.11,22874.28,22868.77,22875.68,22894.88,22965.57,22958.72,-7.52,-7.63,0.11,42.11,43.01,42.97,43.11,-63.48,-70.49,13.76,19.61,20.94,-18.8,-0.08,-0.0,15.58,22879.88,22856.17,22832.46,0.21,23.08,22892.35,22827.95,0.21,0.07,-1.57,0.58,-1,0,0,0,0,-0.01,0.01,0.04,0.02,0.01,0.01,0.01,0.0,-1,-1,-0.06,-0.05,0.03,0.05,1
2025-01-27 13:55:00,22843.25,22860.85,22839.65,22860.05,22849.7,22851.51,22848.47,22851.58,22855.2,22855.58,22873.7,22868.43,22875.86,22894.19,22964.04,22957.74,-6.22,-7.35,1.13,50.56,48.54,52.05,46.11,-24.11,31.94,13.42,22.73,18.96,7.75,0.03,-0.0,15.98,22876.51,22855.2,22833.9,0.19,61.38,22884.8,22827.95,0.11,0.14,-1.14,0.38,-1,0,0,1,0,0.07,0.07,0.09,0.07,0.0,0.02,0.0,0.0,-1,-1,0.02,0.02,0.04,0.05,0
2025-01-27 13:57:00,22857.05,22878.6,22857.05,22864.65,22853.32,22855.89,22851.53,22853.96,22854.57,22856.45,22873.1,22868.28,22876.22,22893.6,22962.54,22956.81,-4.77,-6.83,2.07,52.62,49.95,61.62,52.21,-27.54,145.42,14.22,28.34,17.18,30.6,0.13,-0.0,16.38,22873.9,22854.57,22835.25,0.17,76.07,22880.0,22827.95,0.07,0.16,-0.66,0.16,-1,0,0,0,0,0.02,0.02,0.09,0.03,0.06,0.0,0.0,0.01,-1,-1,0.04,0.04,0.03,0.04,2
2025-01-27 13:59:00,22864.45,22869.75,22849.2,22849.55,22852.82,22853.78,22851.88,22853.15,22853.34,22855.79,22872.21,22867.55,22876.29,22892.73,22961.04,22955.74,-4.78,-6.42,1.64,45.87,45.64,63.66,59.11,-57.35,43.67,14.29,25.84,19.03,3.5,0.02,-0.0,16.68,22870.49,22853.34,22836.18,0.15,38.97,22878.6,22827.95,0.13,0.09,-0.42,0.08,-1,0,0,0,0,-0.07,0.07,0.09,0.07,0.02,0.0,0.0,0.0,-1,-1,-0.02,-0.03,0.03,0.04,2
2025-01-27 14:01:00,22850.4,22859.7,22843.1,22850.1,22853.55,22852.55,22852.46,22852.6,22852.6,22855.25,22871.01,22866.86,22876.25,22891.89,22959.5,22954.69,-4.69,-6.07,1.39,46.14,45.82,52.95,59.41,-56.27,0.69,13.87,24.0,20.29,5.8,0.03,-0.0,16.67,22868.96,22852.6,22836.24,0.14,42.37,22878.6,22827.95,0.12,0.1,-0.29,0.04,-1,1,0,0,0,0.0,0.0,0.07,0.0,0.04,0.03,0.0,0.0,1,-1,-0.01,-0.02,0.03,0.04,2
2025-01-27 14:03:00,22850.2,22855.2,22838.75,22839.4,22852.75,22848.17,22850.25,22850.2,22851.26,22853.74,22869.07,22865.78,22876.03,22890.85,22957.91,22953.54,-5.41,-5.94,0.53,41.76,42.94,36.33,50.98,-77.39,-65.66,13.14,22.31,20.72,-22.05,-0.1,-0.0,16.66,22867.35,22851.26,22835.17,0.14,13.13,22878.6,22827.95,0.17,0.05,-0.26,0.04,-1,0,0,0,0,-0.05,0.05,0.07,0.05,0.02,0.0,0.0,0.0,1,-1,-0.05,-0.06,0.03,0.04,0
2025-01-27 14:05:00,22839.3,22846.2,22835.25,22844.95,22849.73,22847.1,22849.72,22849.25,22850.58,22852.9,22867.49,22864.97,22875.8,22889.94,22956.38,22952.46,-5.48,-5.85,0.37,44.69,44.83,32.92,40.73,-67.57,-99.24,12.2,21.24,21.26,-5.4,-0.02,-0.0,16.25,22866.53,22850.58,22834.64,0.14,32.34,22878.6,22827.95,0.15,0.07,-0.24,0.03,-1,0,0,0,0,0.02,0.02,0.05,0.02,0.01,0.02,0.0,0.0,-1,-1,-0.02,-0.03,0.03,0.04,2
2025-01-27 14:07:00,22845.3,22850.9,22834.2,22834.8,22843.76,22843.0,22848.54,22846.62,22849.96,22851.18,22865.51,22863.78,22875.46,22888.85,22954.77,22951.29,-6.28,-5.94,-0.35,40.66,42.15,18.8,29.35,-98.65,-123.32,11.68,21.74,19.71,-11.75,-0.05,-0.0,16.28,22867.29,22849.96,22832.63,0.15,6.27,22878.6,22827.95,0.19,0.03,-0.51,0.12,-1,0,0,0,1,-0.04,0.04,0.07,0.05,0.02,0.0,0.0,0.0,-1,-1,-0.07,-0.07,0.04,0.04,0
2025-01-27 14:09:00,22835.3,22836.55,22825.3,22827.3,22839.31,22837.76,22846.06,22843.11,22848.57,22848.9,22863.49,22862.35,22875.09,22887.63,22953.12,22950.06,-7.43,-6.24,-1.2,37.93,40.28,12.51,21.41,-96.25,-198.46,11.19,20.65,22.7,-24.75,-0.11,-0.0,15.92,22868.33,22848.57,22828.82,0.17,-3.84,22878.6,22825.3,0.22,0.01,-0.76,0.2,-1,0,0,0,0,-0.03,0.03,0.05,0.04,0.01,0.01,0.0,0.0,-1,-1,-0.09,-0.09,0.05,0.04,0
2025-01-27 14:11:00,22827.1,22830.65,22822.4,22830.2,22835.33,22835.24,22844.44,22840.76,22847.01,22847.12,22861.77,22861.09,22874.87,22886.49,22951.5,22948.87,-8.02,-6.59,-1.43,39.62,41.33,6.33,12.54,-86.12,-168.66,10.94,19.85,23.18,-16.25,-0.07,-0.0,15.37,22867.37,22847.01,22826.65,0.18,8.73,22878.6,22822.4,0.21,0.03,-0.82,0.21,-1,0,0,0,0,0.01,0.01,0.04,0.01,0.0,0.02,0.0,0.0,-1,-1,-0.07,-0.07,0.05,0.05,0
2025-01-27 14:13:00,22829.15,22839.45,22824.25,22834.9,22834.43,22835.13,22843.59,22839.69,22845.64,22845.96,22860.15,22860.07,22874.8,22885.47,22949.79,22947.73,-8.02,-6.88,-1.14,42.35,43.05,13.29,10.71,-77.76,-104.46,10.32,22.54,21.54,-8.5,-0.04,-0.0,15.36,22865.4,22845.64,22825.89,0.17,22.81,22878.6,22822.4,0.19,0.05,-0.75,0.19,-1,0,0,0,0,0.02,0.02,0.07,0.03,0.02,0.02,0.0,0.0,-1,-1,-0.05,-0.05,0.05,0.04,0
2025-01-27 14:15:00,22835.1,22847.55,22831.25,22838.5,22833.14,22836.25,22841.44,22839.48,22844.95,22845.25,22858.59,22859.22,22874.67,22884.54,22948.07,22946.65,-7.63,-7.03,-0.6,44.42,44.35,21.59,13.74,-71.35,-46.02,10.33,24.59,19.92,-21.55,-0.09,-0.0,15.43,22864.69,22844.95,22825.21,0.17,33.66,22878.6,22822.4,0.18,0.07,-0.75,0.19,-1,0,0,0,0,0.02,0.02,0.07,0.01,0.04,0.02,0.0,0.0,-1,-1,-0.03,-0.03,0.05,0.04,0
2025-01-27 14:17:00,22838.05,22844.75,22835.55,22841.8,22834.54,22838.1,22839.15,22839.9,22845.34,22844.92,22857.46,22858.54,22874.52,22883.69,22946.35,22945.6,-6.98,-7.02,0.04,46.33,45.56,28.47,21.12,-65.48,-28.31,10.35,23.51,19.04,-22.85,-0.1,-0.0,14.98,22864.51,22845.34,22826.17,0.17,40.77,22878.6,22822.4,0.16,0.08,-0.96,0.34,-1,0,0,0,0,0.01,0.01,0.04,0.02,0.01,0.01,0.0,0.0,-1,-1,-0.02,-0.01,0.03,0.04,0
2025-01-27 14:19:00,22841.2,22856.35,22838.65,22852.6,22839.6,22842.93,22839.46,22842.21,22845.67,22845.65,22856.63,22858.3,22874.52,22883.08,22944.69,22944.68,-5.53,-6.72,1.19,52.12,49.32,38.97,29.68,-46.26,41.43,11.14,27.01,17.46,3.05,0.01,-0.0,15.18,22865.09,22845.67,22826.24,0.17,67.84,22878.6,22822.4,0.11,0.13,-0.85,0.25,-1,0,0,0,0,0.05,0.05,0.08,0.05,0.02,0.01,0.0,0.0,-1,-1,0.03,0.03,0.04,0.04,2
2025-01-27 14:21:00,22853.35,22857.9,22841.6,22842.3,22842.02,22842.72,22838.68,22842.23,22845.57,22845.33,22856.02,22857.68,22874.47,22882.27,22943.02,22943.66,-5.15,-6.41,1.25,46.92,46.13,41.22,36.22,-64.59,23.64,11.98,25.68,16.13,-7.8,-0.03,-0.0,15.26,22865.04,22845.57,22826.09,0.17,41.61,22878.6,22822.4,0.16,0.09,-0.92,0.3,-1,0,0,0,0,-0.05,0.05,0.07,0.05,0.02,0.0,0.0,0.0,-1,-1,-0.01,-0.01,0.03,0.04,2
2025-01-27 14:23:00,22842.55,22852.3,22838.3,22845.2,22844.08,22843.55,22839.26,22842.77,22844.76,22845.32,22855.6,22857.19,22874.49,22881.54,22941.34,22942.68,-4.57,-6.04,1.47,48.48,47.14,43.24,41.14,-59.43,13.24,12.42,23.99,16.62,5.8,0.03,-0.0,15.17,22862.82,22844.76,22826.69,0.16,51.23,22878.6,22822.4,0.15,0.1,-0.67,0.18,-1,0,0,0,0,0.01,0.01,0.06,0.01,0.03,0.02,0.0,0.0,-1,-1,0.0,-0.0,0.03,0.04,2
2025-01-27 14:25:00,22841.75,22850.95,22836.1,22838.85,22844.15,22841.98,22838.64,22842.05,22844.18,22844.7,22855.33,22856.47,22874.37,22880.69,22939.65,22941.65,-4.56,-5.74,1.18,45.34,45.19,36.91,40.46,-65.26,0.01,12.6,22.31,16.49,-6.1,-0.03,-0.0,15.15,22862.22,22844.18,22826.14,0.16,35.23,22878.6,22822.4,0.17,0.07,-0.67,0.18,-1,0,0,0,0,-0.03,0.03,0.07,0.01,0.04,0.01,0.0,0.02,-1,-1,-0.02,-0.03,0.03,0.04,2
2025-01-27 14:27:00,22839.5,22840.65,22830.5,22833.2,22842.43,22839.05,22838.48,22840.44,22843.51,22843.61,22854.79,22855.56,22874.05,22879.75,22937.81,22940.57,-4.96,-5.59,0.63,42.69,43.51,34.76,38.3,-71.05,-68.64,12.21,21.21,18.39,-1.6,-0.01,-0.0,14.79,22862.13,22843.51,22824.89,0.16,22.31,22878.6,22822.4,0.2,0.05,-0.79,0.24,-1,0,0,0,0,-0.02,0.02,0.04,0.03,0.01,0.01,0.0,0.0,-1,-1,-0.05,-0.05,0.03,0.04,2
2025-01-27 14:29:00,22832.8,22836.7,22809.6,22812.0,22834.31,22830.04,22836.96,22835.27,22841.51,22840.6,22853.82,22853.85,22873.53,22878.41,22935.9,22939.29,-6.9,-5.85,-1.05,34.54,37.94,22.89,31.52,-95.03,-188.69,12.48,18.59,25.64,-15.3,-0.07,-0.0,15.67,22864.2,22841.51,22818.82,0.2,-15.03,22878.6,22809.6,0.29,0.01,-1.1,0.31,-1,0,0,0,0,-0.09,0.09,0.12,0.09,0.02,0.01,0.0,0.0,-1,-1,-0.13,-0.13,0.05,0.05,0
2025-01-27 14:31:00,22811.55,22820.75,22809.05,22811.5,22828.15,22823.86,22835.08,22830.95,22839.76,22837.83,22852.62,22852.19,22873.09,22877.08,22934.08,22938.02,-8.39,-6.36,-2.03,34.38,37.82,12.98,23.54,-94.98,-179.93,12.76,17.58,24.51,-18.7,-0.08,-0.0,15.38,22865.8,22839.76,22813.73,0.23,-4.28,22878.6,22809.05,0.29,0.01,-1.45,0.42,-1,1,0,0,0,-0.0,0.0,0.05,0.0,0.04,0.01,0.0,0.0,-1,-1,-0.12,-0.12,0.06,0.06,0
2025-01-27 14:33:00,22811.0,22820.2,22805.2,22811.8,22821.47,22819.84,22832.78,22827.47,22838.18,22835.35,22851.7,22850.6,22872.56,22875.79,22932.31,22936.76,-9.43,-6.97,-2.46,34.58,37.94,7.5,14.46,-87.48,-148.9,13.29,16.35,24.59,-23.1,-0.1,-0.0,15.36,22866.84,22838.18,22809.52,0.25,3.98,22878.6,22805.2,0.29,0.03,-1.8,0.52,-1,1,0,1,0,0.0,0.0,0.07,0.0,0.04,0.03,0.0,0.0,-1,-1,-0.12,-0.1,0.07,0.06,0
2025-01-27 14:35:00,22812.4,22819.05,22808.3,22808.3,22815.36,22815.99,22829.76,22823.98,22835.59,22832.77,22850.55,22848.94,22871.85,22874.46,22930.6,22935.48,-10.42,-7.66,-2.76,33.28,37.04,7.81,9.43,-94.12,-122.31,13.77,15.52,23.33,-30.2,-0.13,-0.0,15.03,22865.22,22835.59,22805.97,0.26,3.93,22878.6,22805.2,0.31,0.01,-1.88,0.53,-1,0,0,0,1,-0.02,0.02,0.05,0.02,0.03,0.0,0.0,0.0,-1,-1,-0.12,-0.11,0.07,0.07,0
2025-01-27 14:37:00,22807.6,22811.5,22800.2,22803.1,22809.34,22811.69,22825.88,22820.19,22832.52,22829.95,22849.3,22847.15,22871.09,22873.04,22928.91,22934.16,-11.49,-8.43,-3.06,31.39,35.72,7.81,7.71,-94.97,-129.89,14.78,14.67,25.97,-38.7,-0.17,-0.0,14.76,22862.22,22832.52,22802.82,0.26,0.48,22869.75,22800.2,0.29,0.01,-1.88,0.54,-1,0,0,0,0,-0.02,0.02,0.05,0.02,0.02,0.01,0.0,0.0,-1,-1,-0.13,-0.12,0.08,0.07,0
2025-01-27 14:39:00,22802.95,22815.5,22799.7,22814.5,22809.84,22812.63,22822.08,22819.15,22830.76,22828.47,22848.24,22845.87,22870.27,22871.88,22927.35,22932.97,-11.29,-9.0,-2.29,39.5,40.6,12.11,9.24,-74.57,-87.76,15.26,15.48,24.0,-38.1,-0.17,-0.0,14.84,22860.38,22830.76,22801.15,0.26,22.54,22859.7,22799.7,0.2,0.06,-1.87,0.53,-1,0,0,1,0,0.05,0.05,0.07,0.05,0.0,0.01,0.0,0.0,-1,-1,-0.07,-0.06,0.07,0.07,0
2025-01-27 14:41:00,22816.0,22820.05,22806.2,22811.35,22809.81,22812.2,22818.98,22817.73,22828.83,22826.84,22847.08,22844.51,22869.59,22870.68,22925.72,22931.76,-11.25,-9.45,-1.8,38.15,39.73,16.82,12.25,-79.98,-64.87,15.22,16.64,22.39,-30.95,-0.14,-0.0,14.77,22858.19,22828.83,22799.46,0.26,20.24,22857.9,22799.7,0.2,0.05,-1.84,0.52,-1,0,0,0,0,-0.01,0.01,0.06,0.02,0.02,0.02,0.01,0.0,-1,-1,-0.08,-0.07,0.06,0.07,0
2025-01-27 14:43:00,22810.85,22812.2,22800.5,22806.85,22808.82,22810.42,22815.14,22815.75,22827.2,22824.94,22846.04,22843.04,22868.87,22869.42,22924.07,22930.52,-11.46,-9.85,-1.61,36.26,38.48,19.24,16.06,-87.71,-79.34,15.62,15.69,23.9,-38.35,-0.17,-0.0,14.55,22857.63,22827.2,22796.77,0.27,16.56,22857.9,22799.7,0.22,0.03,-1.99,0.57,-1,0,0,0,0,-0.02,0.02,0.05,0.02,0.01,0.03,0.0,0.0,-1,-1,-0.09,-0.08,0.05,0.07,0
2025-01-27 14:45:00,22806.6,22818.3,22803.85,22811.3,22809.42,22810.71,22812.39,22814.94,22825.52,22823.64,22844.84,22841.79,22868.24,22868.27,22922.42,22929.33,-11.13,-10.11,-1.02,39.46,40.42,17.41,17.83,-80.07,-52.93,15.34,17.57,22.21,-27.55,-0.12,-0.0,14.54,22855.56,22825.52,22795.48,0.26,26.33,22857.9,22799.7,0.2,0.05,-1.94,0.55,-1,0,0,1,0,0.02,0.02,0.06,0.02,0.03,0.01,0.0,0.0,-1,-1,-0.06,-0.05,0.04,0.07,0
2025-01-27 14:47:00,22810.95,22812.35,22793.15,22794.9,22807.78,22805.44,22808.56,22811.3,22823.52,22820.9,22843.29,22839.95,22867.31,22866.82,22920.75,22928.0,-12.06,-10.5,-1.56,32.9,36.03,11.64,16.1,-97.3,-98.28,15.86,15.95,25.3,-38.3,-0.17,-0.0,14.87,22856.03,22823.52,22791.02,0.28,5.97,22857.9,22793.15,0.28,0.01,-2.23,0.63,-1,0,0,0,0,-0.07,0.07,0.08,0.07,0.01,0.01,0.0,0.0,-1,-1,-0.13,-0.11,0.03,0.07,1
2025-01-27 14:49:00,22797.35,22800.8,22786.9,22797.0,22804.28,22802.63,22807.06,22808.7,22822.01,22818.63,22841.76,22838.27,22866.32,22865.43,22919.04,22926.69,-12.48,-10.89,-1.58,34.41,36.95,12.69,13.91,-84.56,-123.21,16.75,14.88,26.62,-15.0,-0.07,-0.0,14.8,22856.44,22822.01,22787.58,0.3,13.68,22857.9,22786.9,0.27,0.04,-2.55,0.73,-1,1,0,0,0,0.01,0.01,0.06,0.0,0.02,0.04,0.01,0.0,-1,-1,-0.11,-0.09,0.03,0.08,1
2025-01-27 14:51:00,22795.85,22817.65,22791.2,22815.75,22805.16,22807.0,22807.48,22809.98,22821.28,22818.35,22840.71,22837.38,22865.47,22864.45,22917.43,22925.59,-11.17,-10.95,-0.22,46.03,44.45,21.06,15.13,-54.96,-39.04,15.97,20.78,23.4,4.25,0.02,-0.0,15.63,22855.6,22821.28,22786.97,0.3,41.94,22857.9,22786.9,0.18,0.13,-2.51,0.71,-1,0,0,1,0,0.08,0.08,0.12,0.09,0.01,0.02,0.0,0.01,-1,-1,-0.02,-0.01,0.03,0.08,1
2025-01-27 14:53:00,22814.55,22827.8,22806.8,22826.85,22809.16,22813.62,22808.99,22813.05,22820.88,22819.16,22839.54,22836.97,22864.81,22863.71,22915.85,22924.61,-9.13,-10.58,1.45,51.51,48.28,44.94,26.23,-25.67,93.62,15.18,23.36,21.21,15.05,0.07,-0.0,16.02,22854.74,22820.88,22787.03,0.3,58.81,22857.9,22786.9,0.14,0.18,-2.21,0.57,-1,0,0,0,0,0.05,0.05,0.09,0.05,0.0,0.03,0.0,0.01,-1,-1,0.03,0.03,0.04,0.08,1
