datetime_readable,open,high,low,close,datetime_epoch,dist_sma_5,dist_sma_10,dist_sma_20,dist_sma_50,dist_sma_100,dist_sma_200,dist_ema_5,dist_ema_10,dist_ema_20,dist_ema_50,dist_ema_100,dist_ema_200,macd_pct,macd_signal_pct,macd_hist_pct,rsi_14,rsi_21,adx,di_plus,di_minus,atr_pct,atr,bb_width_pct,bb_position,trend_slope,trend_strength,trend_direction,price_change_pct,price_change_abs,hl_range_pct,body_size_pct,upper_shadow_pct,lower_shadow_pct,volatility_10,volatility_20
2025-11-13 14:15:00,25894.0,25918.2,25892.9,25917.55,1763023500,0.03,-0.12,-0.16,-0.15,-0.03,0.44,0.0,-0.07,-0.12,-0.11,0.05,0.47,-0.05,-0.01,-0.04,39.03,42.68,28.96,19.56,39.25,0.08,20.46,0.5,0.18,-2.68,0.23,-1,0.09,0.09,0.1,0.09,0.0,0.0,0.16,0.13
2025-11-13 14:20:00,25917.3,25919.65,25892.9,25910.5,1763023800,0.02,-0.12,-0.18,-0.18,-0.06,0.41,-0.02,-0.08,-0.13,-0.13,0.02,0.44,-0.05,-0.02,-0.04,37.34,41.34,29.19,18.27,35.67,0.08,20.91,0.53,0.16,-3.51,0.35,-1,-0.03,0.03,0.1,0.03,0.01,0.07,0.16,0.13
2025-11-13 14:25:00,25909.85,25922.65,25907.8,25921.6,1763024100,0.05,-0.05,-0.13,-0.14,-0.01,0.44,0.02,-0.03,-0.08,-0.08,0.06,0.47,-0.05,-0.02,-0.03,41.63,44.23,29.22,18.37,33.82,0.08,20.48,0.54,0.26,-4.08,0.45,-1,0.04,0.04,0.06,0.05,0.0,0.01,0.15,0.14
2025-11-13 14:30:00,25921.25,25932.85,25915.5,25915.55,1763024400,0.01,-0.04,-0.15,-0.16,-0.04,0.41,-0.0,-0.04,-0.1,-0.1,0.04,0.45,-0.05,-0.03,-0.02,40.02,43.02,28.62,20.84,31.75,0.08,20.25,0.55,0.23,-4.84,0.6,-1,-0.02,0.02,0.07,0.02,0.04,0.0,0.12,0.14
2025-11-13 14:35:00,25915.3,25921.35,25906.0,25911.65,1763024700,-0.01,-0.02,-0.15,-0.17,-0.05,0.39,-0.01,-0.05,-0.1,-0.11,0.02,0.43,-0.06,-0.03,-0.02,38.97,42.23,28.42,19.69,33.41,0.08,19.9,0.57,0.23,-5.19,0.66,-1,-0.02,0.02,0.06,0.01,0.02,0.02,0.09,0.15
2025-11-13 14:40:00,25911.9,25939.95,25908.7,25924.05,1763025000,0.03,0.04,-0.09,-0.13,-0.01,0.43,0.02,0.0,-0.05,-0.06,0.07,0.47,-0.05,-0.04,-0.01,43.99,45.54,27.16,23.98,29.81,0.08,20.71,0.56,0.34,-5.05,0.64,-1,0.05,0.05,0.12,0.05,0.06,0.01,0.04,0.14
2025-11-13 14:45:00,25923.8,25931.4,25919.3,25922.8,1763025300,0.01,0.04,-0.09,-0.13,-0.01,0.41,0.01,-0.0,-0.05,-0.07,0.06,0.46,-0.05,-0.04,-0.01,43.6,45.27,26.0,22.95,28.53,0.08,20.1,0.56,0.35,-4.9,0.61,-1,-0.0,0.0,0.05,0.0,0.03,0.01,0.04,0.14
2025-11-13 14:50:00,25923.2,25925.9,25882.15,25899.65,1763025600,-0.06,-0.04,-0.16,-0.22,-0.1,0.32,-0.05,-0.08,-0.12,-0.15,-0.03,0.37,-0.05,-0.04,-0.01,37.06,40.52,26.29,19.66,36.62,0.08,21.79,0.56,0.22,-5.03,0.63,-1,-0.09,0.09,0.17,0.09,0.01,0.07,0.04,0.14
2025-11-13 14:55:00,25902.05,25902.05,25878.5,25878.7,1763025900,-0.11,-0.12,-0.22,-0.29,-0.18,0.23,-0.09,-0.13,-0.19,-0.22,-0.11,0.28,-0.06,-0.05,-0.02,32.34,36.85,26.68,18.15,34.99,0.08,21.91,0.59,0.12,-5.39,0.67,-1,-0.08,0.08,0.09,0.09,0.0,0.0,0.06,0.15
2025-11-13 15:00:00,25878.35,25889.65,25869.85,25888.65,1763026200,-0.05,-0.08,-0.17,-0.25,-0.14,0.26,-0.03,-0.07,-0.13,-0.18,-0.07,0.32,-0.07,-0.05,-0.02,36.48,39.58,27.3,16.97,35.56,0.08,21.76,0.58,0.22,-5.3,0.66,-1,0.04,0.04,0.08,0.04,0.0,0.03,0.06,0.15
2025-11-13 15:05:00,25889.2,25889.95,25876.35,25877.85,1763026500,-0.06,-0.11,-0.19,-0.29,-0.18,0.21,-0.05,-0.09,-0.16,-0.21,-0.1,0.27,-0.07,-0.06,-0.02,34.04,37.72,27.86,16.29,33.93,0.08,21.18,0.58,0.18,-5.29,0.66,-1,-0.04,0.04,0.05,0.04,0.0,0.01,0.07,0.15
2025-11-13 15:10:00,25877.05,25881.0,25866.1,25878.55,1763026800,-0.02,-0.09,-0.17,-0.28,-0.18,0.2,-0.03,-0.07,-0.14,-0.2,-0.1,0.27,-0.08,-0.06,-0.02,34.35,37.92,28.69,15.46,35.72,0.08,20.73,0.57,0.21,-5.15,0.64,-1,0.0,0.0,0.06,0.01,0.01,0.04,0.08,0.15
2025-11-13 15:15:00,25878.2,25903.1,25868.45,25872.75,1763027100,-0.03,-0.09,-0.16,-0.29,-0.2,0.17,-0.04,-0.08,-0.15,-0.21,-0.12,0.25,-0.08,-0.06,-0.02,32.99,36.9,28.1,20.96,31.65,0.08,21.73,0.53,0.19,-4.71,0.62,-1,-0.02,0.02,0.13,0.02,0.1,0.02,0.08,0.14
2025-11-13 15:20:00,25873.5,25883.8,25871.7,25876.15,1763027400,-0.01,-0.07,-0.13,-0.27,-0.18,0.18,-0.02,-0.05,-0.12,-0.19,-0.1,0.26,-0.08,-0.07,-0.01,34.63,37.93,27.54,20.1,30.35,0.08,21.04,0.46,0.22,-3.95,0.59,-1,0.01,0.01,0.05,0.01,0.03,0.01,0.08,0.12
2025-11-13 15:25:00,25875.2,25888.8,25873.4,25884.1,1763027700,0.02,-0.02,-0.08,-0.24,-0.15,0.2,0.01,-0.02,-0.08,-0.15,-0.07,0.29,-0.08,-0.07,-0.01,38.42,40.32,26.72,20.76,28.73,0.08,20.63,0.38,0.3,-3.1,0.54,-1,0.03,0.03,0.06,0.03,0.02,0.01,0.07,0.1
2025-11-14 09:15:00,25767.9,25826.75,25766.3,25810.7,1763091900,-0.21,-0.26,-0.33,-0.51,-0.43,-0.09,-0.18,-0.25,-0.33,-0.42,-0.35,0.0,-0.1,-0.07,-0.02,24.36,29.35,28.64,14.43,47.71,0.11,27.58,0.41,-0.3,-3.29,0.51,-1,-0.28,0.28,0.23,0.17,0.06,0.01,0.11,0.11
2025-11-14 09:20:00,25811.1,25811.1,25783.55,25788.7,1763092200,-0.22,-0.3,-0.39,-0.58,-0.51,-0.18,-0.18,-0.27,-0.38,-0.48,-0.43,-0.08,-0.12,-0.08,-0.03,21.78,27.04,30.42,13.4,44.3,0.11,27.57,0.53,-0.23,-4.3,0.52,-1,-0.09,0.09,0.11,0.09,0.0,0.02,0.14,0.14
2025-11-14 09:25:00,25788.55,25823.2,25784.6,25823.2,1763092500,-0.05,-0.13,-0.24,-0.44,-0.37,-0.05,-0.03,-0.11,-0.22,-0.34,-0.29,0.05,-0.12,-0.09,-0.03,33.63,35.42,31.47,15.14,39.99,0.11,28.36,0.57,0.08,-4.93,0.6,-1,0.13,0.13,0.15,0.13,0.0,0.02,0.14,0.15
2025-11-14 09:30:00,25824.0,25877.3,25819.0,25877.1,1763092800,0.16,0.07,-0.03,-0.22,-0.16,0.15,0.12,0.08,-0.01,-0.12,-0.08,0.26,-0.11,-0.09,-0.01,47.1,45.67,30.26,25.74,34.53,0.12,30.5,0.57,0.45,-4.89,0.59,-1,0.21,0.21,0.23,0.21,0.0,0.02,0.14,0.15
2025-11-14 09:35:00,25877.2,25879.15,25835.95,25840.4,1763093100,0.05,-0.05,-0.16,-0.35,-0.3,-0.0,-0.02,-0.05,-0.14,-0.26,-0.21,0.11,-0.11,-0.1,-0.01,41.0,41.01,29.08,23.64,31.14,0.12,31.41,0.58,0.23,-5.34,0.66,-1,-0.14,0.14,0.17,0.14,0.01,0.02,0.13,0.15
2025-11-14 09:40:00,25839.95,25860.95,25837.45,25856.2,1763093400,0.07,0.02,-0.08,-0.28,-0.24,0.05,0.03,0.01,-0.07,-0.19,-0.15,0.17,-0.1,-0.1,-0.0,44.34,43.61,27.98,22.35,29.45,0.12,30.84,0.57,0.35,-5.12,0.63,-1,0.06,0.06,0.09,0.06,0.02,0.01,0.13,0.15
2025-11-14 09:45:00,25855.5,25866.75,25852.35,25854.7,1763093700,0.02,0.02,-0.08,-0.28,-0.24,0.04,0.02,0.0,-0.07,-0.19,-0.15,0.17,-0.09,-0.1,0.0,44.09,43.42,26.74,22.97,28.43,0.11,29.67,0.57,0.36,-4.93,0.6,-1,-0.01,0.01,0.06,0.0,0.04,0.01,0.12,0.15
2025-11-14 09:50:00,25853.6,25854.05,25791.85,25792.35,1763094000,-0.2,-0.19,-0.3,-0.51,-0.48,-0.21,-0.15,-0.2,-0.28,-0.41,-0.39,-0.07,-0.11,-0.1,-0.01,35.05,36.47,27.08,19.75,37.93,0.12,32.04,0.61,0.01,-5.38,0.62,-1,-0.24,0.24,0.24,0.24,0.0,0.0,0.14,0.16
2025-11-14 09:55:00,25792.25,25818.0,25790.2,25810.7,1763094300,-0.08,-0.09,-0.2,-0.42,-0.4,-0.14,-0.05,-0.1,-0.19,-0.33,-0.31,-0.0,-0.11,-0.1,-0.01,39.01,39.46,27.43,18.52,35.93,0.12,31.74,0.61,0.17,-5.47,0.63,-1,0.07,0.07,0.11,0.07,0.03,0.01,0.13,0.16
2025-11-14 10:00:00,25810.35,25814.85,25764.9,25774.65,1763094600,-0.17,-0.19,-0.32,-0.55,-0.54,-0.28,-0.13,-0.2,-0.3,-0.45,-0.44,-0.14,-0.12,-0.11,-0.02,34.55,35.96,28.25,16.52,37.52,0.13,33.04,0.66,0.02,-5.98,0.66,-1,-0.14,0.14,0.19,0.14,0.02,0.04,0.13,0.17
2025-11-14 10:05:00,25773.95,25804.15,25773.4,25789.6,1763094900,-0.06,-0.12,-0.23,-0.47,-0.48,-0.23,-0.05,-0.12,-0.22,-0.37,-0.37,-0.08,-0.13,-0.11,-0.02,37.73,38.34,29.01,15.41,35.01,0.13,32.87,0.65,0.14,-5.87,0.65,-1,0.06,0.06,0.12,0.06,0.06,0.0,0.14,0.17
2025-11-14 10:10:00,25789.85,25790.95,25773.85,25780.05,1763095200,-0.04,-0.15,-0.24,-0.49,-0.51,-0.27,-0.06,-0.12,-0.23,-0.39,-0.4,-0.12,-0.13,-0.11,-0.02,36.51,37.41,29.71,14.82,33.66,0.12,31.75,0.64,0.12,-5.72,0.65,-1,-0.04,0.04,0.07,0.04,0.0,0.02,0.14,0.16
2025-11-14 10:15:00,25779.7,25801.45,25774.9,25798.65,1763095500,0.03,-0.07,-0.15,-0.41,-0.43,-0.21,0.01,-0.04,-0.14,-0.31,-0.32,-0.05,-0.13,-0.12,-0.01,40.54,40.38,29.87,16.31,31.63,0.12,31.38,0.62,0.26,-5.45,0.62,-1,0.07,0.07,0.1,0.07,0.01,0.02,0.14,0.16
2025-11-14 10:20:00,25797.4,25804.8,25786.0,25786.35,1763095800,0.0,-0.09,-0.18,-0.44,-0.48,-0.26,-0.02,-0.07,-0.17,-0.34,-0.36,-0.09,-0.13,-0.12,-0.01,38.79,39.09,29.86,16.38,30.24,0.12,30.48,0.62,0.21,-5.54,0.63,-1,-0.05,0.05,0.07,0.04,0.03,0.0,0.12,0.16
2025-11-14 10:25:00,25787.0,25792.35,25782.2,25783.35,1763096100,-0.02,-0.07,-0.17,-0.44,-0.48,-0.27,-0.02,-0.07,-0.17,-0.34,-0.37,-0.1,-0.13,-0.12,-0.01,38.35,38.77,29.95,15.97,30.42,0.11,29.02,0.61,0.22,-5.37,0.61,-1,-0.01,0.01,0.04,0.01,0.02,0.0,0.11,0.16
2025-11-14 10:30:00,25783.85,25791.8,25771.5,25773.65,1763096400,-0.04,-0.08,-0.19,-0.46,-0.52,-0.31,-0.04,-0.09,-0.18,-0.36,-0.4,-0.14,-0.13,-0.12,-0.01,36.91,37.74,30.32,15.16,31.55,0.11,28.4,0.61,0.19,-5.35,0.61,-1,-0.04,0.04,0.08,0.04,0.03,0.01,0.09,0.16
2025-11-14 10:35:00,25773.3,25777.6,25765.7,25768.85,1763096700,-0.05,-0.07,-0.19,-0.47,-0.53,-0.34,-0.04,-0.09,-0.18,-0.37,-0.41,-0.16,-0.13,-0.12,-0.0,36.18,37.22,30.81,14.68,32.09,0.11,27.22,0.6,0.19,-5.24,0.6,-1,-0.02,0.02,0.05,0.02,0.02,0.01,0.05,0.15
2025-11-14 10:40:00,25769.2,25777.95,25751.7,25770.1,1763097000,-0.02,-0.05,-0.16,-0.45,-0.52,-0.33,-0.02,-0.07,-0.16,-0.35,-0.4,-0.15,-0.13,-0.12,-0.0,36.53,37.46,31.62,13.67,33.56,0.11,27.15,0.59,0.22,-5.03,0.58,-1,0.0,0.0,0.1,0.0,0.03,0.07,0.05,0.15
2025-11-14 10:45:00,25769.85,25787.75,25768.1,25785.6,1763097300,0.04,0.02,-0.08,-0.38,-0.46,-0.28,0.02,-0.01,-0.09,-0.28,-0.33,-0.09,-0.12,-0.12,0.0,40.87,40.35,31.8,15.58,31.79,0.1,26.62,0.55,0.35,-4.39,0.51,-1,0.06,0.06,0.08,0.06,0.01,0.01,0.04,0.14
2025-11-14 10:50:00,25786.0,25837.8,25786.0,25837.4,1763097600,0.19,0.19,0.13,-0.17,-0.26,-0.08,0.15,0.16,0.1,-0.07,-0.13,0.11,-0.1,-0.12,0.02,52.53,48.7,29.73,26.1,27.62,0.11,28.44,0.49,0.76,-2.75,0.25,-1,0.2,0.2,0.2,0.2,0.0,0.0,0.08,0.13
2025-11-14 10:55:00,25837.45,25852.15,25826.2,25848.15,1763097900,0.18,0.21,0.16,-0.11,-0.21,-0.05,0.13,0.16,0.13,-0.03,-0.08,0.15,-0.07,-0.11,0.03,54.54,50.21,27.9,28.02,25.81,0.11,28.27,0.51,0.81,-2.05,0.13,-1,0.04,0.04,0.1,0.04,0.02,0.04,0.11,0.13
2025-11-14 11:00:00,25849.15,25861.4,25837.8,25842.3,1763098200,0.1,0.17,0.13,-0.13,-0.23,-0.08,0.07,0.12,0.09,-0.05,-0.1,0.13,-0.06,-0.1,0.04,53.22,49.38,26.51,28.69,24.25,0.11,27.93,0.52,0.74,-1.84,0.1,-1,-0.02,0.02,0.09,0.03,0.05,0.02,0.12,0.13
2025-11-14 11:05:00,25842.5,25853.4,25839.95,25849.6,1763098500,0.07,0.17,0.15,-0.09,-0.2,-0.05,0.07,0.12,0.11,-0.02,-0.07,0.15,-0.04,-0.09,0.05,54.69,50.46,25.22,27.67,23.39,0.1,26.9,0.53,0.78,-1.05,0.03,-1,0.03,0.03,0.05,0.03,0.01,0.01,0.14,0.14
2025-11-14 11:10:00,25849.15,25864.05,25845.3,25855.25,1763098800,0.03,0.17,0.18,-0.06,-0.18,-0.04,0.06,0.11,0.12,-0.0,-0.05,0.17,-0.03,-0.07,0.05,55.85,51.3,24.38,29.15,22.2,0.1,26.32,0.51,0.85,0.62,0.01,1,0.02,0.02,0.07,0.02,0.03,0.01,0.15,0.13
2025-11-14 11:15:00,25854.75,25863.1,25814.95,25821.95,1763099100,-0.08,0.03,0.05,-0.17,-0.31,-0.17,-0.05,-0.01,-0.01,-0.12,-0.18,0.04,-0.02,-0.06,0.04,48.06,46.41,22.87,25.55,27.23,0.11,27.88,0.5,0.6,1.28,0.05,1,-0.13,0.13,0.19,0.13,0.03,0.03,0.14,0.13
2025-11-14 11:20:00,25821.65,25828.0,25813.95,25818.4,1763099400,-0.07,-0.01,0.04,-0.17,-0.32,-0.19,-0.04,-0.02,-0.02,-0.13,-0.19,0.03,-0.02,-0.06,0.03,47.3,45.92,21.5,24.6,26.48,0.1,26.89,0.47,0.59,2.16,0.17,1,-0.01,0.01,0.05,0.01,0.02,0.02,0.13,0.12
2025-11-14 11:25:00,25818.3,25821.9,25813.15,25815.2,1763099700,-0.07,-0.04,0.04,-0.17,-0.33,-0.2,-0.04,-0.03,-0.03,-0.14,-0.19,0.02,-0.02,-0.05,0.03,46.59,45.47,20.26,24.0,26.06,0.1,25.59,0.44,0.59,3.03,0.38,1,-0.01,0.01,0.03,0.01,0.01,0.01,0.11,0.11
2025-11-14 11:30:00,25814.55,25821.6,25799.1,25808.6,1763100000,-0.06,-0.08,0.01,-0.19,-0.36,-0.23,-0.04,-0.04,-0.05,-0.16,-0.22,-0.01,-0.03,-0.05,0.02,45.08,44.51,19.64,22.48,28.36,0.1,25.37,0.44,0.52,2.88,0.34,1,-0.03,0.03,0.09,0.02,0.03,0.04,0.09,0.11
2025-11-14 11:35:00,25808.5,25815.15,25799.05,25801.15,1763100300,-0.05,-0.11,-0.02,-0.2,-0.38,-0.26,-0.05,-0.06,-0.07,-0.18,-0.24,-0.04,-0.03,-0.04,0.01,43.37,43.43,19.06,21.43,27.06,0.1,24.71,0.44,0.46,2.88,0.35,1,-0.03,0.03,0.06,0.03,0.03,0.01,0.07,0.11
2025-11-14 11:40:00,25800.85,25805.9,25786.15,25789.95,1763100600,-0.06,-0.14,-0.06,-0.23,-0.42,-0.31,-0.06,-0.08,-0.1,-0.21,-0.28,-0.08,-0.04,-0.04,0.0,40.87,41.83,19.01,20.19,29.28,0.09,24.36,0.43,0.35,2.18,0.21,1,-0.04,0.04,0.08,0.04,0.02,0.01,0.09,0.11
2025-11-14 11:45:00,25789.1,25805.75,25788.9,25798.9,1763100900,-0.01,-0.08,-0.03,-0.18,-0.39,-0.28,-0.02,-0.04,-0.06,-0.17,-0.24,-0.04,-0.04,-0.04,0.0,43.67,43.58,18.97,19.17,27.8,0.09,23.82,0.42,0.43,1.81,0.15,1,0.03,0.03,0.07,0.04,0.03,0.0,0.09,0.11
2025-11-14 11:50:00,25798.45,25809.05,25797.0,25800.0,1763101200,0.0,-0.06,-0.03,-0.16,-0.38,-0.28,-0.01,-0.03,-0.05,-0.16,-0.23,-0.04,-0.04,-0.04,0.0,44.02,43.8,18.73,19.48,26.75,0.09,22.98,0.41,0.43,1.29,0.08,1,0.0,0.0,0.05,0.01,0.04,0.01,0.08,0.11
2025-11-14 11:55:00,25799.45,25800.0,25788.3,25789.45,1763101500,-0.02,-0.08,-0.07,-0.2,-0.42,-0.32,-0.03,-0.06,-0.08,-0.19,-0.26,-0.08,-0.04,-0.04,-0.0,41.36,42.16,18.88,18.75,28.55,0.09,22.17,0.42,0.34,0.89,0.04,1,-0.04,0.04,0.05,0.04,0.0,0.0,0.08,0.11
2025-11-14 12:00:00,25788.95,25799.25,25788.8,25796.95,1763101800,0.01,-0.03,-0.04,-0.16,-0.39,-0.29,-0.0,-0.02,-0.05,-0.16,-0.23,-0.05,-0.04,-0.04,-0.0,43.95,43.73,19.01,18.09,27.55,0.08,21.34,0.41,0.4,0.41,0.01,1,0.03,0.03,0.04,0.03,0.01,0.0,0.04,0.11
2025-11-14 12:05:00,25795.95,25802.55,25792.55,25797.1,1763102100,0.0,-0.02,-0.04,-0.15,-0.38,-0.29,-0.0,-0.02,-0.04,-0.15,-0.23,-0.05,-0.04,-0.04,0.0,44.01,43.76,18.91,18.61,26.59,0.08,20.53,0.41,0.39,-0.12,0.0,-1,0.0,0.0,0.04,0.0,0.02,0.01,0.04,0.1
2025-11-14 12:10:00,25795.55,25834.95,25795.55,25826.4,1763102400,0.09,0.09,0.06,-0.03,-0.27,-0.18,0.07,0.08,0.06,-0.04,-0.11,0.06,-0.03,-0.04,0.01,53.35,49.65,18.08,26.79,23.17,0.08,21.87,0.39,0.65,-0.42,0.01,-1,0.11,0.11,0.15,0.12,0.03,0.0,0.04,0.1
2025-11-14 12:15:00,25824.75,25827.4,25816.95,25826.15,1763102700,0.07,0.09,0.05,-0.03,-0.26,-0.19,0.05,0.06,0.06,-0.04,-0.11,0.06,-0.02,-0.04,0.01,53.27,49.6,17.31,25.84,22.35,0.08,21.06,0.36,0.63,-0.87,0.05,-1,-0.0,0.0,0.04,0.01,0.0,0.03,0.05,0.09
2025-11-14 12:20:00,25826.15,25836.85,25818.1,25829.5,1763103000,0.06,0.09,0.05,-0.01,-0.25,-0.18,0.04,0.06,0.06,-0.02,-0.09,0.07,-0.01,-0.03,0.02,54.28,50.26,17.03,27.42,20.92,0.08,20.89,0.33,0.65,-1.34,0.13,-1,0.01,0.01,0.07,0.01,0.03,0.03,0.06,0.08
2025-11-14 12:25:00,25829.0,25839.25,25827.25,25834.1,1763103300,0.04,0.1,0.06,0.02,-0.23,-0.16,0.04,0.07,0.07,-0.01,-0.07,0.09,-0.01,-0.03,0.02,55.69,51.17,16.89,27.1,20.03,0.08,20.26,0.32,0.68,-1.58,0.2,-1,0.02,0.02,0.05,0.02,0.02,0.01,0.07,0.08
2025-11-14 12:30:00,25833.15,25836.3,25805.6,25807.6,1763103600,-0.07,-0.01,-0.04,-0.08,-0.33,-0.27,-0.04,-0.03,-0.03,-0.1,-0.17,-0.01,-0.01,-0.02,0.01,46.72,46.04,15.83,24.27,25.3,0.08,21.0,0.31,0.37,-1.47,0.18,-1,-0.1,0.1,0.12,0.1,0.01,0.01,0.06,0.08
2025-11-14 12:35:00,25808.95,25817.5,25802.5,25804.85,1763103900,-0.06,-0.02,-0.04,-0.08,-0.33,-0.28,-0.04,-0.03,-0.03,-0.11,-0.18,-0.02,-0.01,-0.02,0.01,45.89,45.55,15.0,23.01,25.06,0.08,20.58,0.29,0.36,-1.17,0.13,-1,-0.01,0.01,0.06,0.02,0.03,0.01,0.06,0.08
2025-11-14 12:40:00,25804.75,25816.0,25803.15,25811.05,1763104200,-0.02,-0.0,-0.01,-0.04,-0.3,-0.26,-0.01,-0.01,-0.01,-0.08,-0.15,0.0,-0.01,-0.02,0.01,48.12,46.9,14.24,21.96,23.91,0.08,20.02,0.28,0.46,-0.82,0.07,-1,0.02,0.02,0.05,0.02,0.02,0.01,0.06,0.07
2025-11-14 12:45:00,25810.75,25815.25,25792.05,25813.45,1763104500,-0.0,-0.0,0.0,-0.03,-0.29,-0.25,0.0,0.0,-0.0,-0.07,-0.14,0.01,-0.01,-0.02,0.01,48.99,47.44,14.11,20.16,25.87,0.08,20.25,0.25,0.52,-0.27,0.01,-1,0.01,0.01,0.09,0.01,0.01,0.07,0.05,0.06
2025-11-14 12:50:00,25813.25,25816.4,25800.9,25803.05,1763104800,-0.02,-0.05,-0.03,-0.06,-0.33,-0.3,-0.03,-0.03,-0.04,-0.11,-0.18,-0.03,-0.01,-0.02,0.0,45.42,45.37,13.91,19.45,24.43,0.08,19.91,0.2,0.37,0.28,0.02,1,-0.04,0.04,0.06,0.04,0.01,0.01,0.05,0.05
2025-11-14 12:55:00,25803.0,25809.45,25797.7,25799.9,1763105100,-0.03,-0.06,-0.03,-0.07,-0.33,-0.31,-0.03,-0.04,-0.04,-0.11,-0.19,-0.04,-0.02,-0.02,0.0,44.36,44.75,13.9,18.61,24.55,0.07,19.33,0.2,0.33,0.33,0.02,1,-0.01,0.01,0.05,0.01,0.03,0.01,0.05,0.05
2025-11-14 13:00:00,25799.65,25800.9,25786.3,25787.6,1763105400,-0.06,-0.09,-0.08,-0.11,-0.37,-0.36,-0.05,-0.07,-0.08,-0.16,-0.23,-0.09,-0.02,-0.02,-0.0,40.41,42.37,14.48,17.58,27.49,0.07,18.99,0.21,0.13,0.19,0.01,1,-0.05,0.05,0.06,0.05,0.0,0.01,0.06,0.05
2025-11-14 13:05:00,25787.75,25795.8,25781.75,25788.5,1763105700,-0.04,-0.08,-0.07,-0.1,-0.36,-0.36,-0.03,-0.05,-0.07,-0.15,-0.22,-0.08,-0.02,-0.02,-0.01,40.82,42.6,15.23,16.64,27.76,0.07,18.64,0.21,0.19,0.05,0.0,1,0.0,0.0,0.05,0.0,0.03,0.02,0.06,0.05
2025-11-14 13:10:00,25788.25,25804.75,25784.55,25799.6,1763106000,0.02,-0.02,-0.02,-0.05,-0.31,-0.32,0.01,-0.01,-0.03,-0.1,-0.18,-0.04,-0.02,-0.02,-0.0,45.84,45.47,15.25,18.77,25.62,0.07,18.75,0.21,0.4,0.01,0.0,1,0.04,0.04,0.08,0.04,0.02,0.01,0.05,0.05
2025-11-14 13:15:00,25799.0,25816.7,25795.0,25806.35,1763106300,0.04,0.02,0.0,-0.02,-0.28,-0.29,0.02,0.01,-0.0,-0.07,-0.15,-0.01,-0.02,-0.02,-0.0,48.69,47.16,14.44,21.73,23.53,0.07,18.96,0.21,0.52,-0.04,0.0,-1,0.03,0.03,0.08,0.03,0.04,0.02,0.03,0.05
2025-11-14 13:20:00,25804.7,25810.7,25801.95,25807.2,1763106600,0.04,0.02,0.0,-0.01,-0.27,-0.29,0.02,0.01,0.0,-0.06,-0.14,-0.01,-0.02,-0.02,0.0,49.05,47.38,13.69,20.99,22.72,0.07,18.23,0.21,0.52,-0.26,0.01,-1,0.0,0.0,0.03,0.01,0.01,0.01,0.03,0.05
2025-11-14 13:25:00,25805.65,25820.2,25805.45,25818.3,1763106900,0.06,0.06,0.04,0.03,-0.22,-0.25,0.04,0.05,0.04,-0.02,-0.1,0.03,-0.01,-0.02,0.01,53.66,50.16,13.05,23.53,21.39,0.07,17.98,0.21,0.7,-0.21,0.01,-1,0.04,0.04,0.06,0.05,0.01,0.0,0.04,0.05
2025-11-14 13:30:00,25818.0,25819.15,25801.1,25806.05,1763107200,-0.01,0.01,-0.01,-0.02,-0.26,-0.3,-0.0,-0.0,-0.01,-0.06,-0.14,-0.01,-0.01,-0.02,0.01,48.45,47.26,12.17,21.85,21.58,0.07,17.99,0.21,0.47,-0.35,0.02,-1,-0.05,0.05,0.07,0.05,0.0,0.02,0.04,0.05
2025-11-14 13:35:00,25805.0,25806.2,25765.15,25767.15,1763107500,-0.13,-0.12,-0.15,-0.16,-0.41,-0.45,-0.1,-0.12,-0.14,-0.21,-0.28,-0.16,-0.02,-0.02,-0.0,36.36,39.63,13.13,18.58,31.44,0.08,19.63,0.24,-0.14,-1.21,0.2,-1,-0.15,0.15,0.16,0.15,0.0,0.01,0.05,0.06
2025-11-14 13:40:00,25769.45,25775.85,25759.3,25762.45,1763107800,-0.12,-0.12,-0.16,-0.17,-0.42,-0.46,-0.08,-0.12,-0.14,-0.22,-0.3,-0.18,-0.03,-0.02,-0.01,35.22,38.83,14.26,17.45,31.68,0.08,19.41,0.28,-0.08,-1.99,0.4,-1,-0.02,0.02,0.06,0.03,0.02,0.01,0.07,0.07
2025-11-14 13:45:00,25758.25,25770.55,25747.0,25762.9,1763108100,-0.08,-0.11,-0.16,-0.16,-0.41,-0.46,-0.05,-0.09,-0.13,-0.21,-0.29,-0.18,-0.04,-0.03,-0.02,35.43,38.95,15.77,15.96,33.43,0.08,19.71,0.31,0.0,-2.71,0.59,-1,0.0,0.0,0.09,0.02,0.03,0.04,0.08,0.08
2025-11-14 13:50:00,25763.1,25764.35,25740.8,25745.25,1763108400,-0.09,-0.16,-0.21,-0.22,-0.47,-0.53,-0.08,-0.13,-0.18,-0.26,-0.35,-0.24,-0.05,-0.03,-0.02,31.18,35.97,17.38,14.62,32.83,0.08,19.98,0.36,-0.08,-3.17,0.62,-1,-0.07,0.07,0.09,0.07,0.0,0.02,0.1,0.09
2025-11-14 13:55:00,25745.3,25766.4,25744.1,25762.3,1763108700,0.01,-0.08,-0.13,-0.15,-0.39,-0.46,-0.01,-0.05,-0.1,-0.19,-0.28,-0.17,-0.05,-0.03,-0.02,38.82,40.59,18.72,14.19,30.24,0.08,20.15,0.37,0.14,-3.27,0.64,-1,0.07,0.07,0.09,0.07,0.02,0.0,0.1,0.09
