datetime_readable,open,high,low,close,datetime_epoch,sma_5,sma_10,sma_20,sma_50,sma_100,sma_200,ema_5,ema_10,ema_20,ema_50,ema_100,ema_200,macd,macd_signal,macd_histogram,rsi_14,rsi_21,stoch_k,stoch_d,williams_r,cci,adx,di_plus,di_minus,momentum_10,roc_10,trix,atr,bb_upper,bb_middle,bb_lower,bb_width,bb_position,trend_slope,trend_strength,trend_direction,price_change,price_change_abs,hl_range,body_size,upper_shadow,lower_shadow,sma_5_20_cross,sma_10_50_cross,price_vs_sma_20,price_vs_ema_20,volatility_10,volatility_20
2025-11-27 10:11:00,26276.5,26279.95,26269.5,26276.4,1764218460,26285.44,26280.92,26266.32,26238.76,26211.78,26168.5,26281.48,26278.26,26269.15,26245.19,26215.47,26164.34,12.67,12.72,-0.06,57.64,58.9,69.71,79.25,-36.7,32.89,26.95,31.16,22.36,20.85,0.08,0.01,13.97,26306.3,26266.32,26226.33,0.3,62.61,2.06,0.35,1,-0.0,0.0,0.04,0.0,0.01,0.03,1,1,0.04,0.03,0.04,0.08
2025-11-27 10:13:00,26277.45,26286.0,26275.8,26282.7,1764218580,26284.43,26283.32,26266.46,26241.02,26212.68,26169.58,26281.89,26279.07,26270.44,26246.66,26216.81,26165.52,12.23,12.62,-0.4,60.46,60.68,63.8,71.12,-35.51,55.87,26.55,32.66,21.17,24.0,0.09,0.01,13.7,26306.65,26266.46,26226.26,0.31,70.21,2.51,0.52,1,0.02,0.02,0.04,0.02,0.01,0.01,1,1,0.06,0.05,0.03,0.08
2025-11-27 10:15:00,26283.9,26284.8,26275.95,26280.35,1764218700,26281.65,26284.14,26266.85,26243.02,26213.56,26170.63,26281.37,26279.3,26271.39,26247.98,26218.06,26166.66,11.55,12.41,-0.86,58.88,59.67,62.2,65.24,-41.21,50.05,26.18,31.11,20.17,8.15,0.03,0.01,13.36,26307.42,26266.85,26226.28,0.31,66.64,2.8,0.64,1,-0.01,0.01,0.03,0.01,0.0,0.02,1,1,0.05,0.03,0.03,0.08
2025-11-27 10:17:00,26280.4,26282.6,26273.95,26278.05,1764218820,26278.83,26284.5,26267.27,26244.89,26214.5,26171.64,26280.27,26279.08,26272.02,26249.16,26219.25,26167.77,10.71,12.07,-1.36,57.31,58.66,57.79,61.26,-49.91,39.59,25.64,29.64,20.31,3.7,0.01,0.01,13.02,26308.13,26267.27,26226.42,0.31,63.19,3.01,0.72,1,-0.01,0.01,0.03,0.01,0.01,0.02,1,1,0.04,0.02,0.02,0.08
2025-11-27 10:19:00,26279.05,26285.35,26275.45,26283.75,1764218940,26280.25,26284.19,26269.76,26246.75,26215.53,26172.7,26281.43,26279.93,26273.14,26250.52,26220.53,26168.92,10.39,11.73,-1.35,60.15,60.4,54.49,58.16,-45.4,47.4,25.33,29.54,19.19,-3.15,-0.01,0.01,12.8,26308.2,26269.76,26231.31,0.29,68.2,2.72,0.66,1,0.02,0.02,0.04,0.02,0.01,0.01,1,1,0.05,0.04,0.02,0.08
2025-11-27 10:21:00,26284.25,26287.6,26279.2,26283.35,1764219060,26281.64,26283.54,26272.22,26248.62,26216.48,26173.76,26282.07,26280.55,26274.11,26251.8,26221.77,26170.06,9.98,11.38,-1.4,59.85,60.21,51.91,54.73,-48.96,50.37,25.19,29.4,18.27,-6.5,-0.02,0.01,12.48,26307.38,26272.22,26237.06,0.27,65.83,2.35,0.59,1,-0.0,0.0,0.03,0.0,0.01,0.02,1,1,0.04,0.04,0.02,0.07
2025-11-27 10:23:00,26282.0,26284.85,26273.1,26276.95,1764219180,26280.49,26282.46,26274.24,26250.11,26217.33,26174.71,26280.36,26279.89,26274.38,26252.79,26222.87,26171.12,9.04,10.91,-1.88,55.1,57.25,42.09,49.5,-79.37,22.9,24.41,27.42,20.54,-10.8,-0.04,0.01,12.43,26305.39,26274.24,26243.08,0.24,54.35,1.85,0.47,1,-0.02,0.02,0.04,0.02,0.01,0.01,1,1,0.01,0.01,0.02,0.06
2025-11-27 10:25:00,26277.0,26279.05,26269.1,26270.95,1764219300,26278.61,26280.13,26275.85,26251.4,26218.17,26175.64,26277.22,26278.27,26274.05,26253.5,26223.82,26172.12,7.72,10.27,-2.56,51.01,54.6,25.52,39.84,-95.11,-16.51,23.29,25.83,21.68,-23.3,-0.09,0.01,12.25,26302.49,26275.85,26249.21,0.2,40.8,1.25,0.29,1,-0.02,0.02,0.04,0.02,0.01,0.01,1,1,-0.02,-0.01,0.02,0.05
2025-11-27 10:27:00,26270.85,26273.75,26265.65,26272.0,1764219420,26277.4,26278.12,26277.12,26252.85,26219.16,26176.56,26275.48,26277.13,26273.86,26254.23,26224.77,26173.11,6.68,9.56,-2.88,51.68,54.98,13.63,27.08,-84.62,-46.6,21.91,24.58,22.69,-20.15,-0.08,0.01,11.96,26300.27,26277.12,26253.97,0.18,38.95,0.73,0.13,1,0.0,0.0,0.03,0.0,0.01,0.02,1,1,-0.02,-0.01,0.02,0.05
2025-11-27 10:29:00,26272.15,26281.2,26271.3,26274.45,1764219540,26275.54,26277.9,26278.36,26254.12,26220.12,26177.46,26275.14,26276.64,26273.91,26255.02,26225.76,26174.12,5.99,8.84,-2.86,53.3,55.89,13.86,17.67,-78.69,-23.81,21.27,27.61,21.33,-2.2,-0.01,0.0,11.81,26297.82,26278.36,26258.91,0.15,39.94,0.26,0.02,1,0.01,0.01,0.04,0.01,0.03,0.0,-1,1,-0.01,0.0,0.02,0.04
2025-11-27 10:31:00,26275.95,26285.4,26270.75,26282.9,1764219660,26275.45,26278.54,26279.73,26255.56,26221.36,26178.4,26277.73,26277.78,26274.77,26256.11,26226.89,26175.2,6.05,8.28,-2.24,58.47,58.9,26.15,17.88,-58.23,0.57,20.99,27.7,19.47,6.5,0.02,0.0,12.01,26296.2,26279.73,26263.27,0.13,59.62,-0.04,0.0,-1,0.03,0.03,0.06,0.03,0.01,0.02,-1,1,0.01,0.03,0.02,0.03
2025-11-27 10:33:00,26282.45,26282.45,26274.3,26276.35,1764219780,26275.33,26277.91,26280.62,26256.91,26222.47,26179.34,26277.27,26277.52,26274.92,26256.91,26227.87,26176.21,5.5,7.73,-2.22,53.53,55.8,29.66,23.22,-74.09,-33.81,20.74,26.26,18.46,-6.35,-0.02,0.0,11.77,26294.1,26280.62,26267.13,0.1,34.18,-0.42,0.13,-1,-0.02,0.02,0.03,0.02,0.0,0.01,-1,1,-0.02,0.01,0.02,0.03
2025-11-27 10:35:00,26277.35,26283.45,26275.7,26277.5,1764219900,26276.64,26277.62,26280.88,26258.23,26223.49,26180.3,26277.34,26277.52,26275.17,26257.71,26228.85,26177.22,5.11,7.2,-2.1,54.26,56.23,35.88,30.56,-60.03,-28.52,20.59,25.61,17.57,-2.85,-0.01,0.0,11.48,26293.89,26280.88,26267.87,0.1,37.01,-0.6,0.28,-1,0.0,0.0,0.03,0.0,0.02,0.01,-1,1,-0.01,0.01,0.02,0.03
2025-11-27 10:37:00,26277.6,26284.25,26273.15,26283.1,1764220020,26278.86,26278.13,26281.32,26259.62,26224.6,26181.3,26279.26,26278.53,26275.92,26258.71,26229.92,26178.27,5.19,6.8,-1.61,57.75,58.28,48.46,38.0,-20.5,-16.75,20.13,23.84,17.94,5.05,0.02,0.0,11.45,26294.01,26281.32,26268.63,0.1,57.02,-0.67,0.37,-1,0.02,0.02,0.04,0.02,0.0,0.02,-1,1,0.01,0.03,0.02,0.02
2025-11-27 10:39:00,26283.3,26286.8,26280.35,26280.9,1764220140,26280.15,26277.84,26281.02,26261.12,26225.66,26182.28,26279.81,26278.96,26276.4,26259.58,26230.93,26179.29,5.01,6.44,-1.43,55.94,57.17,62.98,49.11,-30.52,19.96,19.94,24.49,17.2,-2.85,-0.01,0.0,11.1,26293.44,26281.02,26268.59,0.09,49.53,-0.59,0.3,-1,-0.01,0.01,0.02,0.01,0.01,0.0,-1,1,-0.0,0.02,0.02,0.02
2025-11-27 10:41:00,26280.45,26291.9,26279.45,26286.65,1764220260,26280.9,26278.18,26280.86,26262.69,26226.77,26183.29,26282.09,26280.36,26277.37,26260.64,26232.04,26180.36,5.28,6.21,-0.93,59.5,59.29,76.32,62.59,-20.0,67.01,20.23,25.8,15.83,3.3,0.01,0.0,11.19,26292.9,26280.86,26268.81,0.09,74.05,-0.37,0.12,-1,0.02,0.02,0.05,0.02,0.02,0.0,1,1,0.02,0.04,0.02,0.02
2025-11-27 10:43:00,26286.4,26289.05,26283.95,26285.75,1764220380,26282.78,26279.06,26280.76,26264.36,26227.82,26184.32,26283.31,26281.34,26278.17,26261.63,26233.1,26181.41,5.35,6.04,-0.68,58.7,58.81,75.35,71.55,-23.43,76.39,20.49,24.93,15.29,8.8,0.03,0.0,10.76,26292.6,26280.76,26268.91,0.09,71.07,-0.19,0.03,-1,-0.0,0.0,0.02,0.0,0.01,0.01,1,1,0.02,0.03,0.02,0.02
2025-11-27 10:45:00,26286.1,26294.05,26285.1,26292.5,1764220500,26285.78,26281.21,26280.67,26266.13,26228.86,26185.39,26286.37,26283.37,26279.54,26262.84,26234.28,26182.51,5.89,6.01,-0.12,62.75,61.27,83.7,78.46,-5.46,149.1,21.18,26.79,14.37,21.55,0.08,0.0,10.63,26292.14,26280.67,26269.2,0.09,101.59,0.19,0.04,1,0.03,0.03,0.03,0.02,0.01,0.0,1,1,0.05,0.05,0.02,0.02
2025-11-27 10:47:00,26293.65,26297.1,26290.35,26292.1,1764220620,26287.58,26283.22,26280.67,26267.77,26230.05,26186.47,26288.28,26284.96,26280.73,26263.98,26235.42,26183.6,6.21,6.05,0.16,62.36,61.04,85.07,81.38,-15.9,203.27,22.08,27.65,13.71,20.1,0.08,0.0,10.35,26292.12,26280.67,26269.21,0.09,99.9,0.54,0.29,1,-0.0,0.0,0.03,0.01,0.01,0.01,1,1,0.04,0.04,0.02,0.02
2025-11-27 10:49:00,26293.75,26308.9,26291.5,26308.4,1764220740,26293.08,26286.62,26282.25,26269.77,26231.4,26187.65,26294.99,26289.22,26283.37,26265.73,26236.87,26184.85,7.7,6.38,1.32,70.42,66.36,92.5,87.09,-1.16,268.65,23.74,32.24,12.14,33.95,0.13,0.0,10.86,26298.74,26282.25,26265.77,0.13,129.3,0.87,0.37,1,0.06,0.06,0.07,0.06,0.0,0.01,1,1,0.1,0.1,0.04,0.03
2025-11-27 10:51:00,26307.25,26310.45,26302.0,26303.4,1764220860,26296.43,26288.66,26283.6,26271.83,26232.68,26188.83,26297.79,26291.8,26285.27,26267.2,26238.18,26186.03,8.37,6.78,1.59,65.77,63.57,89.07,88.88,-15.74,227.09,25.37,31.46,11.45,20.5,0.08,0.0,10.68,26302.23,26283.6,26264.98,0.14,103.13,1.08,0.45,1,-0.02,0.02,0.03,0.01,0.01,0.01,1,1,0.08,0.07,0.04,0.04
2025-11-27 10:53:00,26301.9,26303.9,26290.2,26291.3,1764220980,26297.54,26290.16,26284.03,26273.59,26233.79,26189.95,26295.63,26291.71,26285.85,26268.15,26239.24,26187.07,7.84,6.99,0.85,56.1,57.42,80.12,87.23,-42.75,104.02,25.16,28.63,18.16,14.95,0.06,0.0,10.9,26302.95,26284.03,26265.12,0.14,69.2,1.18,0.51,1,-0.05,0.05,0.05,0.04,0.01,0.0,1,1,0.03,0.02,0.04,0.04
2025-11-27 10:55:00,26290.0,26292.65,26283.65,26286.95,1764221100,26296.43,26291.11,26284.36,26274.82,26235.0,26190.98,26292.74,26290.84,26285.95,26268.89,26240.18,26188.07,6.98,6.99,-0.0,53.08,55.4,60.77,76.65,-59.19,31.43,24.18,26.92,21.42,9.45,0.04,0.0,10.76,26303.25,26284.36,26265.48,0.14,56.85,1.16,0.5,1,-0.02,0.02,0.03,0.01,0.01,0.01,1,1,0.01,0.0,0.03,0.04
2025-11-27 10:57:00,26286.9,26290.8,26285.5,26288.55,1764221220,26295.72,26291.65,26284.89,26275.66,26236.1,26192.03,26291.34,26290.43,26286.2,26269.66,26241.14,26189.07,6.36,6.86,-0.5,54.06,55.99,47.63,62.84,-55.16,31.96,23.26,25.94,20.64,5.45,0.02,0.0,10.37,26303.62,26284.89,26266.16,0.14,59.77,1.12,0.47,1,0.01,0.01,0.02,0.01,0.01,0.01,1,1,0.01,0.01,0.03,0.04
2025-11-27 10:59:00,26288.5,26298.7,26285.7,26296.55,1764221340,26293.35,26293.21,26285.53,26276.52,26237.16,26193.13,26293.08,26291.54,26287.19,26270.71,26242.24,26190.14,6.44,6.78,-0.34,58.71,58.89,49.46,52.62,-37.27,73.36,23.12,29.0,18.82,15.65,0.06,0.0,10.56,26304.93,26285.53,26266.13,0.15,78.41,1.27,0.57,1,0.03,0.03,0.05,0.03,0.01,0.01,1,1,0.04,0.04,0.03,0.04
2025-11-27 11:01:00,26298.0,26302.15,26289.6,26289.7,1764221460,26290.61,26293.52,26285.85,26276.71,26238.19,26194.17,26291.95,26291.2,26287.43,26271.46,26243.18,26191.13,5.88,6.6,-0.72,53.7,55.6,50.65,49.25,-55.63,67.79,23.27,28.88,17.25,3.05,0.01,0.0,10.7,26305.3,26285.85,26266.4,0.15,59.9,1.29,0.59,1,-0.03,0.03,0.05,0.03,0.02,0.0,1,1,0.01,0.01,0.03,0.04
2025-11-27 11:03:00,26289.55,26296.45,26288.85,26295.75,1764221580,26291.5,26294.52,26286.79,26277.13,26239.26,26195.21,26293.22,26292.03,26288.22,26272.41,26244.22,26192.17,5.86,6.45,-0.59,57.17,57.79,55.9,52.0,-39.41,60.22,23.31,27.38,16.86,10.0,0.04,0.0,10.48,26306.24,26286.79,26267.33,0.15,73.03,1.29,0.59,1,0.02,0.02,0.03,0.02,0.0,0.0,1,1,0.03,0.03,0.03,0.04
2025-11-27 11:05:00,26297.45,26299.85,26294.0,26297.95,1764221700,26293.7,26295.06,26288.14,26277.68,26240.18,26196.25,26294.79,26293.11,26289.15,26273.41,26245.28,26193.22,5.96,6.35,-0.4,58.4,58.57,54.88,53.81,-40.32,83.62,23.63,28.65,16.17,5.45,0.02,0.0,10.15,26306.74,26288.14,26269.54,0.14,76.37,1.2,0.56,1,0.01,0.01,0.02,0.0,0.01,0.01,1,1,0.04,0.03,0.03,0.04
2025-11-27 11:07:00,26298.9,26302.35,26297.8,26299.95,1764221820,26295.98,26295.85,26289.54,26277.95,26241.17,26197.3,26296.51,26294.35,26290.17,26274.45,26246.36,26194.28,6.12,6.31,-0.19,59.53,59.28,62.13,57.64,-33.87,99.23,24.14,29.52,15.63,7.85,0.03,0.0,9.75,26307.26,26289.54,26271.81,0.13,79.38,1.12,0.53,1,0.01,0.01,0.02,0.0,0.01,0.0,1,1,0.04,0.04,0.03,0.03
2025-11-27 11:09:00,26300.2,26304.5,26298.3,26298.3,1764221940,26296.33,26294.84,26290.73,26278.47,26242.32,26198.23,26297.11,26295.07,26290.95,26275.39,26247.39,26195.32,6.05,6.25,-0.21,58.12,58.41,60.16,59.06,-45.34,94.15,24.79,29.76,14.9,-10.1,-0.04,0.0,9.5,26307.41,26290.73,26274.05,0.13,72.7,1.0,0.48,1,-0.01,0.01,0.02,0.01,0.02,0.0,1,1,0.03,0.03,0.02,0.03
2025-11-27 11:11:00,26299.45,26299.45,26291.9,26294.2,1764222060,26297.23,26293.92,26291.29,26278.75,26243.27,26199.08,26296.14,26294.91,26291.26,26276.12,26248.32,26196.3,5.59,6.12,-0.53,54.67,56.24,53.39,58.56,-60.63,38.58,24.41,28.05,18.93,-9.2,-0.03,0.0,9.36,26307.64,26291.29,26274.95,0.12,58.9,0.93,0.43,1,-0.02,0.02,0.03,0.02,0.0,0.01,1,1,0.01,0.01,0.02,0.03
2025-11-27 11:13:00,26294.6,26299.6,26293.4,26297.65,1764222180,26297.61,26294.56,26292.36,26279.11,26244.23,26199.96,26296.64,26295.41,26291.87,26276.97,26249.3,26197.31,5.45,5.99,-0.54,56.99,57.63,48.76,54.1,-47.76,50.99,24.07,26.81,18.01,6.35,0.02,0.0,9.13,26307.39,26292.36,26277.32,0.11,67.6,0.78,0.36,1,0.01,0.01,0.02,0.01,0.01,0.0,1,1,0.02,0.02,0.02,0.03
2025-11-27 11:15:00,26299.15,26302.35,26295.15,26295.45,1764222300,26297.11,26295.4,26293.25,26279.57,26245.2,26200.86,26296.25,26295.42,26292.21,26277.69,26250.21,26198.29,5.1,5.81,-0.71,55.06,56.43,45.21,49.12,-55.97,55.47,24.03,27.46,16.98,8.5,0.03,0.0,8.99,26306.69,26293.25,26279.82,0.1,58.17,0.59,0.26,1,-0.01,0.01,0.03,0.01,0.01,0.0,1,1,0.01,0.01,0.01,0.03
2025-11-27 11:17:00,26295.65,26295.9,26281.9,26282.35,1764222420,26293.59,26294.79,26293.22,26279.82,26246.04,26201.74,26291.61,26293.04,26291.27,26277.88,26250.85,26199.12,3.72,5.39,-1.67,45.24,49.93,32.61,42.19,-98.42,-96.67,22.43,24.52,25.28,-6.2,-0.02,0.0,9.35,26306.77,26293.22,26279.66,0.1,9.91,0.28,0.06,1,-0.05,0.05,0.05,0.05,0.0,0.0,1,1,-0.04,-0.03,0.02,0.03
2025-11-27 11:19:00,26283.3,26287.2,26280.8,26281.4,1764222540,26290.21,26293.27,26293.24,26280.77,26246.98,26202.59,26288.21,26290.92,26290.33,26278.01,26251.45,26199.94,2.52,4.82,-2.29,44.61,49.49,16.05,31.29,-97.47,-147.58,21.06,23.29,24.88,-15.15,-0.06,0.0,9.14,26306.71,26293.24,26279.78,0.1,6.02,-0.08,0.01,-1,-0.0,0.0,0.02,0.01,0.01,0.0,-1,1,-0.05,-0.03,0.03,0.03
2025-11-27 11:21:00,26282.0,26285.2,26275.65,26277.3,1764222660,26286.83,26292.03,26292.78,26281.63,26247.85,26203.43,26284.57,26288.45,26289.09,26277.99,26251.96,26200.71,1.23,4.1,-2.87,41.94,47.62,3.28,17.31,-94.28,-180.52,20.36,21.56,27.04,-12.4,-0.05,0.0,9.17,26307.69,26292.78,26277.86,0.11,-1.87,-0.42,0.1,-1,-0.02,0.02,0.04,0.02,0.01,0.01,-1,1,-0.06,-0.04,0.03,0.03
2025-11-27 11:23:00,26277.55,26285.4,26276.8,26283.6,1764222780,26284.02,26290.82,26292.67,26282.57,26248.79,26204.27,26284.25,26287.57,26288.57,26278.21,26252.59,26201.54,0.71,3.42,-2.72,47.18,50.64,11.94,10.42,-72.44,-137.76,19.68,20.27,25.22,-12.15,-0.05,0.0,9.13,26307.82,26292.67,26277.52,0.12,20.07,-0.66,0.25,-1,0.02,0.02,0.03,0.02,0.01,0.0,-1,1,-0.03,-0.02,0.03,0.03
2025-11-27 11:25:00,26284.4,26285.9,26278.1,26283.75,1764222900,26281.68,26289.4,26292.23,26283.47,26249.7,26205.1,26284.08,26286.87,26288.11,26278.42,26253.21,26202.35,0.3,2.8,-2.5,47.31,50.71,20.45,11.89,-71.92,-113.99,18.98,19.41,23.67,-14.2,-0.05,0.0,9.03,26307.87,26292.23,26276.59,0.12,22.89,-0.79,0.34,-1,0.0,0.0,0.03,0.0,0.01,0.02,-1,1,-0.03,-0.02,0.03,0.03
2025-11-27 11:27:00,26282.6,26285.05,26278.75,26282.9,1764223020,26281.79,26287.69,26291.77,26284.2,26250.56,26205.93,26283.69,26286.15,26287.61,26278.6,26253.79,26203.16,-0.09,2.22,-2.31,46.65,50.28,26.92,19.77,-74.87,-101.32,18.33,18.42,22.46,-17.05,-0.06,0.0,8.84,26307.93,26291.77,26275.61,0.12,22.56,-0.92,0.43,-1,-0.0,0.0,0.02,0.0,0.01,0.01,-1,1,-0.03,-0.02,0.03,0.03
2025-11-27 11:29:00,26282.55,26283.8,26270.85,26272.55,1764223140,26280.02,26285.12,26289.98,26284.66,26251.31,26206.71,26279.98,26283.68,26286.18,26278.36,26254.17,26203.85,-1.22,1.53,-2.75,39.45,45.35,19.42,22.26,-94.95,-144.31,18.65,16.56,26.36,-25.75,-0.1,0.0,9.13,26306.31,26289.98,26273.64,0.12,-3.34,-0.94,0.44,-1,-0.04,0.04,0.05,0.04,0.0,0.01,-1,1,-0.07,-0.05,0.03,0.03
2025-11-27 11:31:00,26272.4,26277.05,26269.15,26269.55,1764223260,26278.47,26282.65,26288.28,26284.94,26252.24,26207.44,26276.5,26281.11,26284.59,26278.02,26254.47,26204.5,-2.33,0.76,-3.09,37.64,44.04,10.44,18.93,-98.87,-159.72,19.13,15.53,26.06,-24.65,-0.09,0.0,9.04,26305.69,26288.28,26270.88,0.13,-3.83,-1.02,0.45,-1,-0.01,0.01,0.03,0.01,0.02,0.0,-1,-1,-0.07,-0.06,0.03,0.03
2025-11-27 11:33:00,26268.75,26272.5,26266.8,26270.5,1764223380,26275.85,26279.94,26287.25,26285.18,26253.11,26208.21,26274.5,26279.18,26283.25,26277.72,26254.79,26205.16,-3.1,-0.01,-3.09,38.6,44.58,5.33,11.73,-90.19,-154.11,19.82,14.81,26.76,-27.15,-0.1,-0.0,8.81,26306.22,26287.25,26268.27,0.14,5.87,-1.22,0.55,-1,0.0,0.0,0.02,0.01,0.01,0.01,-1,-1,-0.06,-0.05,0.03,0.04
2025-11-27 11:35:00,26270.05,26274.55,26269.6,26272.55,1764223500,26273.61,26277.64,26286.52,26285.18,26254.02,26209.0,26273.85,26277.97,26282.23,26277.52,26255.14,26205.83,-3.51,-0.71,-2.79,40.73,45.75,8.73,8.17,-84.75,-116.15,20.08,15.91,25.65,-22.9,-0.09,-0.0,8.53,26306.55,26286.52,26266.5,0.15,15.11,-1.44,0.68,-1,0.01,0.01,0.02,0.01,0.01,0.0,-1,-1,-0.05,-0.04,0.02,0.04
2025-11-27 11:37:00,26272.65,26274.35,26263.0,26264.0,1764223620,26269.83,26275.81,26285.3,26284.98,26254.85,26209.73,26270.57,26275.43,26280.5,26276.99,26255.32,26206.41,-4.46,-1.46,-3.0,35.25,41.87,9.2,7.76,-97.46,-133.69,21.0,14.43,28.67,-18.35,-0.07,-0.0,8.73,26307.56,26285.3,26263.03,0.17,2.17,-1.73,0.8,-1,-0.03,0.03,0.04,0.03,0.01,0.0,-1,-1,-0.08,-0.06,0.03,0.04
2025-11-27 11:39:00,26265.4,26274.25,26262.75,26272.15,1764223740,26269.75,26274.88,26284.08,26284.68,26255.77,26210.48,26271.09,26274.84,26279.7,26276.8,26255.65,26207.06,-4.51,-2.07,-2.44,43.1,46.41,13.84,10.59,-76.26,-103.42,21.89,13.11,26.23,-9.25,-0.04,-0.0,8.93,26306.42,26284.08,26261.74,0.17,23.3,-1.74,0.8,-1,0.03,0.03,0.04,0.03,0.01,0.01,-1,-1,-0.05,-0.03,0.03,0.04
2025-11-27 11:41:00,26272.7,26274.4,26268.9,26272.6,1764223860,26270.36,26274.42,26283.22,26284.34,26256.7,26211.2,26271.6,26274.43,26279.02,26276.63,26255.98,26207.71,-4.46,-2.55,-1.91,43.51,46.66,17.05,13.37,-75.13,-80.78,22.68,12.64,25.05,-4.7,-0.02,-0.0,8.68,26305.94,26283.22,26260.51,0.17,26.62,-1.81,0.85,-1,0.0,0.0,0.02,0.0,0.01,0.01,-1,-1,-0.04,-0.02,0.03,0.04
2025-11-27 11:43:00,26272.1,26274.4,26268.0,26269.6,1764223980,26270.18,26273.01,26281.91,26283.97,26257.57,26211.91,26270.93,26273.55,26278.13,26276.36,26256.25,26208.33,-4.61,-2.96,-1.65,41.38,45.23,23.09,18.0,-79.34,-82.95,23.51,11.96,24.46,-14.0,-0.05,-0.0,8.52,26304.61,26281.91,26259.22,0.17,22.87,-1.81,0.85,-1,-0.01,0.01,0.02,0.01,0.01,0.01,-1,-1,-0.05,-0.03,0.02,0.04
2025-11-27 11:45:00,26269.05,26270.35,26259.05,26263.2,1764224100,26268.31,26270.96,26280.18,26283.35,26258.24,26212.56,26268.35,26271.67,26276.71,26275.84,26256.39,26208.87,-5.19,-3.41,-1.78,37.2,42.33,20.09,20.08,-85.26,-115.41,25.13,10.85,29.53,-20.55,-0.08,-0.0,8.72,26303.01,26280.18,26257.34,0.17,12.83,-1.82,0.85,-1,-0.02,0.02,0.04,0.02,0.0,0.02,-1,-1,-0.06,-0.05,0.02,0.04
2025-11-27 11:47:00,26262.15,26262.95,26238.8,26238.8,1764224220,26263.27,26266.55,26277.12,26282.28,26258.76,26213.1,26258.5,26265.69,26273.1,26274.39,26256.04,26209.17,-7.53,-4.23,-3.3,26.3,33.68,11.8,18.33,-100.0,-203.95,27.82,8.93,39.0,-44.1,-0.17,-0.0,9.84,26304.48,26277.12,26249.76,0.21,-20.04,-2.1,0.79,-1,-0.09,0.09,0.09,0.09,0.0,0.0,-1,-1,-0.15,-0.13,0.04,0.05
2025-11-27 11:49:00,26239.1,26242.25,26233.7,26240.7,1764224340,26256.98,26263.36,26274.24,26281.57,26259.26,26213.63,26252.57,26261.15,26270.01,26273.07,26255.74,26209.49,-9.12,-5.21,-3.91,28.06,34.77,9.38,13.76,-86.59,-222.45,30.52,8.37,40.29,-31.85,-0.12,-0.0,9.75,26304.09,26274.24,26244.39,0.23,-6.19,-2.29,0.78,-1,0.01,0.01,0.03,0.01,0.01,0.02,-1,-1,-0.13,-0.11,0.05,0.06
2025-11-27 11:51:00,26241.25,26245.65,26233.45,26235.3,1764224460,26249.52,26259.94,26271.3,26280.74,26259.75,26214.17,26246.81,26256.45,26266.7,26271.59,26255.33,26209.74,-10.7,-6.31,-4.39,26.14,33.14,5.65,8.94,-96.47,-199.11,32.4,10.08,36.75,-34.25,-0.13,-0.0,9.92,26304.15,26271.3,26238.44,0.25,-4.77,-2.53,0.79,-1,-0.02,0.02,0.05,0.02,0.02,0.01,-1,-1,-0.14,-0.12,0.06,0.06
2025-11-27 11:53:00,26235.4,26241.75,26235.4,26241.2,1764224580,26243.84,26257.01,26268.47,26279.91,26260.47,26214.72,26244.94,26253.68,26264.28,26270.4,26255.05,26210.06,-11.34,-7.32,-4.03,31.65,36.54,10.65,8.56,-84.98,-163.66,34.16,9.6,35.0,-29.3,-0.11,-0.0,9.67,26301.49,26268.47,26235.46,0.25,8.7,-2.54,0.79,-1,0.02,0.02,0.02,0.02,0.0,0.0,-1,-1,-0.1,-0.09,0.06,0.06
2025-11-27 11:55:00,26241.4,26244.45,26235.75,26237.1,1764224700,26238.62,26253.47,26265.56,26279.05,26261.04,26215.24,26242.33,26250.66,26261.69,26269.09,26254.7,26210.32,-12.04,-8.26,-3.78,29.98,35.23,8.6,8.3,-92.75,-137.87,35.27,10.99,32.74,-35.45,-0.13,-0.01,9.61,26298.83,26265.56,26232.28,0.25,7.24,-2.57,0.79,-1,-0.02,0.02,0.03,0.02,0.01,0.01,-1,-1,-0.11,-0.09,0.06,0.06
2025-11-27 11:57:00,26237.9,26249.8,26235.65,26248.0,1764224820,26240.46,26251.86,26263.84,26278.45,26261.67,26215.81,26244.22,26250.18,26260.38,26268.26,26254.57,26210.7,-11.59,-8.93,-2.66,39.17,41.12,18.55,12.6,-66.63,-95.05,35.35,13.72,29.4,-16.0,-0.06,-0.01,9.93,26297.01,26263.84,26230.66,0.25,26.13,-2.55,0.79,-1,0.04,0.04,0.05,0.04,0.01,0.01,-1,-1,-0.06,-0.05,0.06,0.06
2025-11-27 11:59:00,26248.45,26260.55,26243.15,26258.75,1764224940,26244.07,26250.52,26262.7,26277.95,26262.35,26216.43,26249.06,26251.74,26260.23,26267.89,26254.65,26211.18,-10.24,-9.19,-1.05,46.62,46.19,34.06,20.4,-38.44,-42.25,33.85,19.43,25.91,-13.4,-0.05,-0.01,10.46,26294.94,26262.7,26230.47,0.25,43.87,-2.35,0.7,-1,0.04,0.04,0.07,0.04,0.01,0.02,-1,-1,-0.02,-0.01,0.05,0.06
